Date,Year,Month,Day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,Season,is_RR_missing
2011-07-22,2011,July,22,24.0,35.6,27.6,82.0,0.0,6.8,3.0,360.0,1.0,N,Dry,1
2011-07-23,2011,July,23,23.0,35.2,28.1,79.0,0.0,7.3,3.0,180.0,0.0,SW,Dry,1
2011-07-24,2011,July,24,25.0,32.0,26.5,86.0,5.7,0.0,5.0,360.0,1.0,N,Dry,1
2011-07-25,2011,July,25,22.0,34.0,26.9,84.0,3.0,6.3,4.0,360.0,0.0,N,Dry,0
2011-07-26,2011,July,26,25.0,34.6,27.7,81.0,0.0,2.9,6.0,180.0,1.0,S,Dry,1
2011-07-27,2011,July,27,24.0,34.4,28.2,81.0,6.4,0.8,4.0,180.0,1.0,SE,Dry,1
2011-07-28,2011,July,28,24.0,33.0,28.2,78.0,78.1,4.0,5.0,180.0,2.0,S,Dry,1
2011-07-29,2011,July,29,24.0,34.0,28.2,80.0,0.0,3.0,7.0,180.0,2.0,S,Dry,1
2011-07-30,2011,July,30,26.0,35.8,29.7,72.0,0.0,3.3,6.0,180.0,2.0,S,Dry,1
2011-07-31,2011,July,31,23.0,34.6,27.5,83.0,11.0,4.4,3.0,315.0,0.0,NW,Dry,1
2011-08-01,2011,August,1,22.0,35.0,27.5,82.0,2.0,6.5,2.0,315.0,0.0,NW,Dry,1
2011-08-02,2011,August,2,22.0,36.0,27.9,81.0,2.0,6.9,3.0,180.0,0.0,SE,Dry,1
2011-08-03,2011,August,3,24.0,34.8,28.2,81.0,4.0,5.2,4.0,360.0,1.0,N,Dry,0
2011-08-04,2011,August,4,24.0,33.8,28.4,85.0,0.0,4.8,5.0,360.0,2.0,N,Dry,1
2011-08-05,2011,August,5,22.0,35.0,27.8,76.0,0.0,7.6,6.0,360.0,2.0,N,Dry,1
2011-08-06,2011,August,6,21.0,35.6,27.6,80.0,0.0,8.0,5.0,270.0,1.0,W,Dry,1
2011-08-07,2011,August,7,20.0,35.6,26.9,78.0,0.0,8.0,4.0,270.0,1.0,W,Dry,1
2011-08-08,2011,August,8,21.0,35.8,27.9,72.0,0.0,7.9,6.0,180.0,2.0,S,Dry,1
2011-08-09,2011,August,9,22.0,34.0,27.7,80.0,0.0,2.5,4.0,315.0,1.0,NW,Dry,1
2011-08-10,2011,August,10,24.0,34.0,26.9,84.0,10.0,6.2,6.0,180.0,1.0,S,Dry,0
2011-08-11,2011,August,11,22.0,35.0,26.6,84.0,1.3,0.0,3.0,225.0,1.0,SW,Dry,1
2011-08-12,2011,August,12,23.0,32.6,26.8,88.0,18.0,2.8,3.0,360.0,0.0,N,Dry,1
2011-08-13,2011,August,13,23.0,32.8,24.9,94.0,1.0,3.3,6.0,360.0,1.0,SE,Dry,0
2011-08-14,2011,August,14,23.0,34.4,27.9,82.0,8.0,5.0,4.0,180.0,1.0,S,Dry,0
2011-08-15,2011,August,15,23.0,33.4,27.0,86.0,2.3,4.4,3.0,360.0,0.0,SE,Dry,1
2011-08-16,2011,August,16,23.0,33.6,27.7,85.0,16.0,4.8,4.0,180.0,1.0,S,Dry,0
2011-08-17,2011,August,17,23.0,32.2,27.0,86.0,1.0,1.5,5.0,360.0,1.0,N,Dry,1
2011-08-18,2011,August,18,24.0,32.4,26.0,92.0,0.3,4.7,4.0,135.0,1.0,NE,Dry,1
2011-08-19,2011,August,19,23.0,32.6,25.6,92.0,16.0,3.5,3.0,360.0,0.0,NE,Dry,0
2011-08-20,2011,August,20,23.0,31.6,26.2,88.0,7.0,2.1,2.0,180.0,0.0,NE,Dry,0
2011-08-21,2011,August,21,23.0,32.2,26.4,85.0,2.0,6.0,3.0,315.0,1.0,NW,Dry,1
2011-08-22,2011,August,22,23.0,31.4,26.2,86.0,8.0,5.5,5.0,135.0,1.0,NE,Dry,1
2011-08-23,2011,August,23,22.0,32.0,26.0,90.0,1.0,6.1,6.0,360.0,1.0,N,Dry,1
2011-08-24,2011,August,24,23.0,32.2,26.3,90.0,2.0,4.5,4.0,360.0,0.0,N,Dry,0
2011-08-25,2011,August,25,23.0,30.6,26.4,89.0,1.0,0.0,3.0,90.0,0.0,E,Dry,0
2011-08-26,2011,August,26,24.0,33.0,27.3,86.0,23.7,1.9,4.0,180.0,0.0,S,Dry,1
2011-08-27,2011,August,27,23.0,33.4,27.1,88.0,1.0,1.2,3.0,180.0,0.0,S,Dry,1
2011-08-28,2011,August,28,23.0,29.4,24.3,93.0,10.0,0.0,4.0,315.0,1.0,NW,Dry,0
2011-08-29,2011,August,29,23.0,27.8,26.1,89.0,6.0,0.4,4.0,180.0,1.0,S,Dry,0
2011-08-30,2011,August,30,22.0,34.0,27.2,85.0,2.0,4.9,2.0,180.0,0.0,S,Dry,0
2011-08-31,2011,August,31,22.0,33.2,27.1,84.0,3.1,7.5,3.0,360.0,0.0,N,Dry,1
2011-09-01,2011,September,1,22.0,33.4,26.8,86.0,1.0,7.1,2.0,0.0,0.0,N,Wet,1
2011-09-02,2011,September,2,22.0,33.6,27.3,85.0,2.2,5.6,3.0,0.0,0.0,NW,Wet,1
2011-09-03,2011,September,3,23.0,34.0,27.1,87.0,25.2,6.7,3.0,0.0,0.0,N,Wet,1
2011-09-04,2011,September,4,24.0,34.4,28.7,83.0,0.0,1.6,5.0,0.0,1.0,N,Wet,1
2011-09-05,2011,September,5,23.0,32.4,27.3,86.0,1.0,4.7,6.0,0.0,2.0,N,Wet,0
2011-09-06,2011,September,6,24.0,32.2,27.2,89.0,7.6,2.7,6.0,0.0,1.0,NW,Wet,1
2011-09-07,2011,September,7,23.0,34.2,25.8,88.0,2.0,5.0,3.0,0.0,0.0,N,Wet,0
2011-09-08,2011,September,8,23.0,35.0,27.6,83.0,44.0,6.8,3.0,0.0,0.0,N,Wet,0
2011-09-09,2011,September,9,23.0,32.6,26.7,86.0,0.5,1.7,7.0,0.0,1.0,SE,Wet,1
2011-09-10,2011,September,10,23.0,30.6,25.4,93.0,0.0,1.2,5.0,0.0,1.0,N,Wet,0
2011-09-11,2011,September,11,23.0,25.2,23.5,96.0,31.0,0.0,4.0,0.0,2.0,NW,Wet,0
2011-09-12,2011,September,12,23.0,33.0,26.7,88.0,32.0,1.8,3.0,0.0,0.0,N,Wet,0
2011-09-13,2011,September,13,22.0,33.0,27.1,84.0,7.4,7.3,3.0,0.0,0.0,N,Wet,1
2011-09-14,2011,September,14,22.0,31.0,26.6,91.0,34.0,0.0,2.0,0.0,0.0,N,Wet,1
2011-09-15,2011,September,15,24.0,31.0,26.7,90.0,1.0,1.5,4.0,0.0,1.0,NE,Wet,0
2011-09-16,2011,September,16,24.0,32.2,26.4,90.0,3.0,6.1,4.0,0.0,1.0,N,Wet,0
2011-09-17,2011,September,17,23.0,32.6,27.0,88.0,3.0,7.5,4.0,0.0,2.0,N,Wet,1
2011-09-18,2011,September,18,24.0,33.8,27.6,88.0,0.0,7.7,4.0,0.0,0.0,N,Wet,1
2011-09-19,2011,September,19,23.0,33.4,27.8,84.0,2.7,4.8,4.0,0.0,1.0,N,Wet,1
2011-09-20,2011,September,20,23.0,32.4,27.0,85.0,2.2,0.2,2.0,0.0,0.0,N,Wet,1
2011-09-21,2011,September,21,23.0,30.2,26.3,89.0,20.7,0.0,2.0,0.0,0.0,SW,Wet,1
2011-09-22,2011,September,22,23.0,34.0,27.5,84.0,3.0,7.5,7.0,0.0,2.0,SW,Wet,0
2011-09-23,2011,September,23,22.0,33.2,26.3,87.0,4.0,4.6,4.0,0.0,0.0,NW,Wet,1
2011-09-24,2011,September,24,24.0,32.8,26.4,90.0,7.5,2.6,3.0,0.0,0.0,NW,Wet,1
2011-09-25,2011,September,25,23.0,31.0,26.3,90.0,1.0,2.5,4.0,0.0,0.0,N,Wet,0
2011-09-26,2011,September,26,22.0,34.0,27.4,85.0,5.0,6.1,6.0,0.0,2.0,NW,Wet,1
2011-09-27,2011,September,27,26.0,29.6,28.1,82.0,1.0,2.7,5.0,0.0,1.0,N,Wet,1
2011-09-28,2011,September,28,24.0,31.4,26.2,91.0,7.0,1.8,5.0,0.0,0.0,NW,Wet,0
2011-09-29,2011,September,29,24.0,31.4,28.7,81.0,1.0,3.5,6.0,0.0,1.0,N,Wet,0
2011-09-30,2011,September,30,23.0,32.6,26.4,90.0,1.0,2.7,4.0,0.0,0.0,N,Wet,0
2011-10-01,2011,October,1,23.0,33.8,28.3,83.0,2.0,7.7,5.0,180.0,0.0,S,Wet,0
2011-10-02,2011,October,2,23.0,32.6,27.5,80.0,6.0,4.7,3.0,225.0,0.0,SW,Wet,1
2011-10-03,2011,October,3,23.0,34.2,27.6,84.0,4.0,4.1,4.0,270.0,0.0,W,Wet,0
2011-10-04,2011,October,4,24.0,31.2,27.1,85.0,1.0,1.0,8.0,180.0,2.0,S,Wet,1
2011-10-05,2011,October,5,23.0,30.2,25.8,94.0,7.0,0.0,2.0,315.0,0.0,SE,Wet,0
2011-10-06,2011,October,6,23.0,34.0,27.7,85.0,2.0,7.7,4.0,360.0,1.0,N,Wet,1
2011-10-07,2011,October,7,22.0,34.0,27.3,84.0,6.3,3.4,5.0,225.0,1.0,SW,Wet,1
2011-10-08,2011,October,8,23.0,29.6,25.1,91.0,12.5,1.4,6.0,360.0,0.0,N,Wet,1
2011-10-09,2011,October,9,23.0,31.2,26.8,86.0,1.0,4.5,3.0,225.0,1.0,SW,Wet,0
2011-10-10,2011,October,10,22.0,33.4,27.1,86.0,3.4,5.9,7.0,225.0,1.0,SW,Wet,1
2011-10-11,2011,October,11,24.0,31.4,26.7,86.0,1.0,0.5,8.0,180.0,2.0,S,Wet,0
2011-10-12,2011,October,12,25.0,33.8,29.0,80.0,0.0,3.2,4.0,180.0,1.0,S,Wet,1
2011-10-13,2011,October,13,23.0,34.6,27.9,84.0,0.0,7.8,4.0,360.0,1.0,N,Wet,1
2011-10-14,2011,October,14,22.0,33.8,26.7,81.0,0.0,7.4,6.0,360.0,1.0,N,Wet,1
2011-10-15,2011,October,15,23.0,32.4,26.4,90.0,31.0,1.3,5.0,135.0,1.0,SE,Wet,1
2011-10-16,2011,October,16,24.0,33.8,27.3,86.0,32.9,0.0,8.0,360.0,2.0,N,Wet,1
2011-10-17,2011,October,17,23.0,34.4,28.2,86.0,21.7,7.3,6.0,135.0,2.0,SE,Wet,1
2011-10-18,2011,October,18,24.0,32.2,27.0,88.0,4.6,2.2,4.0,90.0,2.0,E,Wet,1
2011-10-19,2011,October,19,23.0,30.6,26.2,92.0,2.0,0.2,3.0,180.0,1.0,S,Wet,0
2011-10-20,2011,October,20,23.0,32.0,26.2,90.0,5.0,1.1,4.0,180.0,1.0,SW,Wet,0
2011-10-21,2011,October,21,24.0,31.4,26.6,92.0,26.0,1.9,6.0,180.0,2.0,S,Wet,1
2011-10-22,2011,October,22,23.0,31.2,26.5,87.0,1.4,0.5,3.0,360.0,0.0,N,Wet,1
2011-10-23,2011,October,23,23.0,32.8,27.1,91.0,18.0,5.1,5.0,315.0,1.0,NW,Wet,0
2011-10-24,2011,October,24,23.0,30.6,26.2,91.0,15.0,0.4,3.0,360.0,0.0,NW,Wet,0
2011-10-25,2011,October,25,23.0,29.6,25.8,94.0,1.0,0.0,2.0,360.0,0.0,N,Wet,0
2011-10-26,2011,October,26,23.0,30.8,25.5,93.0,9.9,2.6,4.0,180.0,0.0,S,Wet,1
2011-10-27,2011,October,27,23.0,30.4,25.8,90.0,61.0,0.0,3.0,360.0,1.0,N,Wet,0
2011-10-28,2011,October,28,24.0,31.8,27.0,88.0,1.0,4.1,4.0,180.0,1.0,S,Wet,0
2011-10-29,2011,October,29,23.0,32.0,26.6,94.0,6.5,5.1,6.0,315.0,0.0,NW,Wet,1
2011-10-30,2011,October,30,24.0,31.0,26.5,92.0,7.6,2.0,3.0,360.0,1.0,N,Wet,1
2011-10-31,2011,October,31,24.0,27.8,25.2,96.0,1.0,0.0,3.0,135.0,0.0,SE,Wet,0
2011-11-01,2011,November,1,23.0,32.8,26.7,88.0,4.0,6.2,3.0,90.0,0.0,E,Wet,0
2011-11-02,2011,November,2,23.0,33.4,26.6,90.0,8.2,4.7,4.0,180.0,1.0,S,Wet,1
2011-11-03,2011,November,3,22.0,30.8,24.9,92.0,15.0,3.2,4.0,360.0,0.0,N,Wet,1
2011-11-04,2011,November,4,23.0,30.0,24.6,96.0,27.0,1.2,5.0,180.0,0.0,S,Wet,0
2011-11-05,2011,November,5,23.0,26.2,23.3,98.0,16.0,0.0,3.0,360.0,0.0,N,Wet,0
2011-11-06,2011,November,6,23.0,29.6,25.5,91.0,77.0,0.0,2.0,360.0,0.0,N,Wet,0
2011-11-07,2011,November,7,23.0,32.2,26.0,88.0,3.0,4.9,3.0,135.0,0.0,SE,Wet,1
2011-11-08,2011,November,8,22.0,33.4,26.6,86.0,7.3,5.6,3.0,360.0,0.0,N,Wet,1
2011-11-09,2011,November,9,23.0,32.6,26.2,92.0,6.0,3.2,3.0,360.0,0.0,N,Wet,1
2011-11-10,2011,November,10,23.0,32.4,27.0,88.0,4.0,7.0,3.0,360.0,1.0,N,Wet,0
2011-11-11,2011,November,11,24.0,30.6,24.9,95.0,1.0,2.7,3.0,315.0,0.0,NW,Wet,1
2011-11-12,2011,November,12,23.0,33.0,26.7,86.0,3.0,4.9,3.0,180.0,1.0,S,Wet,0
2011-11-13,2011,November,13,22.0,33.0,27.0,86.0,2.8,6.7,5.0,360.0,1.0,N,Wet,1
2011-11-14,2011,November,14,22.0,31.2,25.8,89.0,2.0,3.7,4.0,180.0,0.0,S,Wet,1
2011-11-15,2011,November,15,22.0,31.8,26.3,86.0,16.5,3.6,7.0,180.0,2.0,S,Wet,1
2011-11-16,2011,November,16,23.0,32.4,25.6,90.0,6.5,3.9,7.0,135.0,2.0,SE,Wet,1
2011-11-17,2011,November,17,23.0,32.4,26.5,89.0,18.0,6.4,3.0,135.0,0.0,SE,Wet,0
2011-11-18,2011,November,18,23.0,32.4,26.0,91.0,1.9,6.4,3.0,360.0,1.0,N,Wet,1
2011-11-19,2011,November,19,23.0,31.0,26.4,90.0,1.0,4.0,3.0,180.0,0.0,S,Wet,0
2011-11-20,2011,November,20,23.0,31.4,26.8,88.0,4.0,0.0,3.0,180.0,0.0,S,Wet,0
2011-11-21,2011,November,21,23.0,31.2,25.8,91.0,5.9,1.8,6.0,180.0,0.0,S,Wet,1
2011-11-22,2011,November,22,23.0,32.2,26.2,90.0,2.0,4.4,5.0,135.0,2.0,SE,Wet,0
2011-11-23,2011,November,23,24.0,31.4,26.6,89.0,5.0,6.4,6.0,180.0,2.0,S,Wet,0
2011-11-24,2011,November,24,23.0,32.0,26.9,85.0,16.3,6.8,4.0,180.0,2.0,S,Wet,1
2011-11-25,2011,November,25,23.0,30.4,26.7,88.0,13.0,1.0,8.0,360.0,2.0,N,Wet,0
2011-11-26,2011,November,26,23.0,31.8,27.3,92.0,1.0,0.0,4.0,180.0,1.0,S,Wet,1
2011-11-27,2011,November,27,23.0,27.6,25.1,96.0,2.0,0.0,2.0,360.0,0.0,N,Wet,0
2011-11-28,2011,November,28,23.0,32.2,26.7,88.0,4.0,4.6,5.0,360.0,1.0,N,Wet,0
2011-11-29,2011,November,29,24.0,29.8,25.8,94.0,2.0,2.9,3.0,360.0,0.0,N,Wet,1
2011-11-30,2011,November,30,24.0,31.4,25.8,93.0,15.0,1.9,2.0,90.0,0.0,E,Wet,0
2011-12-01,2011,December,1,23.0,30.0,25.9,90.0,15.0,0.9,2.0,180.0,0.0,S,Wet,0
2011-12-02,2011,December,2,23.0,33.4,29.9,74.0,1.0,3.3,3.0,180.0,0.0,S,Wet,0
2011-12-03,2011,December,3,23.0,33.4,27.4,88.0,7.0,7.9,3.0,180.0,1.0,S,Wet,1
2011-12-04,2011,December,4,23.0,32.8,26.8,89.0,7.0,7.2,3.0,315.0,0.0,NW,Wet,1
2011-12-05,2011,December,5,23.0,31.0,25.9,90.0,29.0,1.5,2.0,360.0,0.0,N,Wet,1
2011-12-06,2011,December,6,23.0,33.0,26.7,88.0,39.0,5.6,4.0,180.0,1.0,SE,Wet,1
2011-12-07,2011,December,7,23.0,32.2,26.2,92.0,4.0,4.9,3.0,90.0,0.0,SE,Wet,0
2011-12-08,2011,December,8,24.0,31.8,26.9,90.0,19.5,3.1,0.0,360.0,0.0,N,Wet,1
2011-12-09,2011,December,9,24.0,31.4,26.9,93.0,9.0,1.5,5.0,180.0,1.0,S,Wet,0
2011-12-10,2011,December,10,23.0,31.6,26.5,90.0,120.0,7.0,5.0,90.0,2.0,E,Wet,1
2011-12-11,2011,December,11,24.0,28.4,25.1,97.0,5.5,0.3,3.0,135.0,0.0,SE,Wet,1
2011-12-12,2011,December,12,22.0,30.8,25.0,93.0,4.0,3.2,4.0,360.0,0.0,N,Wet,0
2011-12-13,2011,December,13,22.0,30.6,24.4,95.0,39.0,1.7,3.0,180.0,0.0,S,Wet,0
2011-12-14,2011,December,14,22.0,31.2,26.0,89.0,32.0,4.4,2.0,315.0,0.0,NW,Wet,0
2011-12-15,2011,December,15,24.0,30.2,25.8,94.0,1.0,5.1,6.0,360.0,1.0,N,Wet,1
2011-12-16,2011,December,16,23.0,30.6,26.0,92.0,73.0,1.5,3.0,135.0,0.0,SE,Wet,1
2011-12-17,2011,December,17,24.0,28.0,25.4,93.0,7.0,0.0,3.0,135.0,0.0,SE,Wet,0
2011-12-18,2011,December,18,24.0,28.4,25.8,92.0,3.0,0.0,4.0,180.0,1.0,S,Wet,0
2011-12-19,2011,December,19,23.0,30.6,26.1,91.0,1.0,2.9,5.0,135.0,2.0,SE,Wet,0
2011-12-20,2011,December,20,23.0,33.4,26.2,92.0,1.0,3.8,3.0,180.0,0.0,S,Wet,1
2011-12-21,2011,December,21,22.0,31.4,26.0,89.0,10.5,5.7,8.0,135.0,2.0,SE,Wet,1
2011-12-22,2011,December,22,25.0,32.6,26.7,90.0,2.3,4.2,6.0,315.0,2.0,NW,Wet,1
2011-12-23,2011,December,23,23.0,29.8,24.9,96.0,80.0,0.9,4.0,180.0,0.0,S,Wet,0
2011-12-24,2011,December,24,24.0,29.6,25.6,94.0,5.0,0.9,4.0,180.0,1.0,SE,Wet,0
2011-12-25,2011,December,25,24.0,29.4,25.9,95.0,13.0,0.0,0.0,360.0,0.0,N,Wet,0
2011-12-26,2011,December,26,24.0,32.2,27.6,90.0,6.0,2.2,2.0,315.0,0.0,NW,Wet,1
2011-12-27,2011,December,27,24.0,31.8,27.0,92.0,13.0,4.1,5.0,360.0,1.0,N,Wet,0
2011-12-28,2011,December,28,23.0,32.2,26.9,88.0,31.0,8.0,4.0,135.0,2.0,SE,Wet,1
2011-12-29,2011,December,29,22.0,32.2,26.5,88.0,34.0,7.4,4.0,90.0,1.0,E,Wet,1
2011-12-30,2011,December,30,22.0,29.2,25.6,95.0,8.4,0.9,4.0,180.0,0.0,S,Wet,1
2011-12-31,2011,December,31,23.0,31.4,26.1,90.0,4.0,5.3,4.0,135.0,1.0,SE,Wet,0
2012-01-01,2012,January,1,22.6,31.4,26.0,93.0,3.0,0.3,3.0,360.0,1.0,NW,Wet,1
2012-01-02,2012,January,2,22.6,31.0,26.4,91.0,6.5,0.7,4.0,360.0,0.0,NW,Wet,1
2012-01-03,2012,January,3,23.2,30.4,26.0,95.0,2.0,3.2,6.0,135.0,0.0,SE,Wet,0
2012-01-04,2012,January,4,23.0,31.8,26.2,93.0,13.0,4.6,3.0,135.0,1.0,SE,Wet,0
2012-01-05,2012,January,5,23.0,29.4,24.9,97.0,3.0,1.1,3.0,360.0,0.0,NW,Wet,0
2012-01-06,2012,January,6,22.8,31.0,25.5,93.0,32.0,3.6,3.0,360.0,0.0,N,Wet,0
2012-01-07,2012,January,7,23.0,31.4,26.5,85.0,29.4,8.0,5.0,180.0,2.0,S,Wet,1
2012-01-08,2012,January,8,22.2,33.6,26.0,87.0,0.0,6.5,6.0,180.0,2.0,SE,Wet,1
2012-01-09,2012,January,9,22.2,31.8,24.1,93.0,103.5,0.2,2.0,180.0,0.0,SE,Wet,1
2012-01-10,2012,January,10,22.2,31.0,25.5,93.0,3.0,5.4,5.0,225.0,2.0,SW,Wet,0
2012-01-11,2012,January,11,22.4,30.8,25.2,91.0,103.5,1.0,3.0,180.0,0.0,SE,Wet,1
2012-01-12,2012,January,12,22.2,31.6,24.9,93.0,0.3,3.1,3.0,180.0,0.0,S,Wet,1
2012-01-13,2012,January,13,23.0,31.4,26.1,91.0,49.0,5.7,7.0,135.0,2.0,SE,Wet,0
2012-01-14,2012,January,14,22.6,31.8,25.4,95.0,14.0,4.9,3.0,270.0,0.0,W,Wet,1
2012-01-15,2012,January,15,24.0,29.2,26.0,97.0,14.0,0.0,2.0,90.0,0.0,E,Wet,0
2012-01-16,2012,January,16,24.0,32.4,27.1,91.0,1.2,4.0,4.0,360.0,0.0,N,Wet,1
2012-01-17,2012,January,17,23.8,32.6,27.2,87.0,4.5,3.6,3.0,360.0,0.0,N,Wet,1
2012-01-18,2012,January,18,23.4,31.8,26.2,93.0,49.0,5.1,4.0,360.0,0.0,N,Wet,1
2012-01-19,2012,January,19,23.2,29.8,25.0,95.0,1.0,1.7,2.0,360.0,0.0,N,Wet,0
2012-01-20,2012,January,20,22.2,30.6,25.4,91.0,0.1,3.0,3.0,135.0,0.0,SE,Wet,1
2012-01-21,2012,January,21,21.0,30.8,25.0,91.0,3.0,6.9,3.0,360.0,0.0,N,Wet,1
2012-01-22,2012,January,22,21.0,31.6,25.7,90.0,0.1,7.2,6.0,360.0,1.0,N,Wet,1
2012-01-23,2012,January,23,22.4,30.0,26.2,89.0,30.7,5.8,3.0,315.0,0.0,NW,Wet,1
2012-01-24,2012,January,24,22.4,32.0,25.9,92.0,7.0,2.9,3.0,180.0,1.0,S,Wet,1
2012-01-25,2012,January,25,22.8,32.4,26.8,89.0,1.5,7.8,3.0,135.0,1.0,SE,Wet,1
2012-01-26,2012,January,26,22.4,32.4,26.5,88.0,4.0,8.0,4.0,90.0,1.0,SE,Wet,1
2012-01-27,2012,January,27,22.6,32.8,26.6,88.0,7.3,6.8,5.0,360.0,1.0,N,Wet,1
2012-01-28,2012,January,28,24.2,33.9,29.049999999999997,48.0,0.0,0.0,2.0,135.0,0.0,SE,Wet,0
2012-01-29,2012,January,29,17.4,35.0,26.2,88.0,0.0,0.0,4.0,135.0,1.0,SE,Wet,0
2012-01-30,2012,January,30,23.0,30.4,24.4,94.0,89.0,0.0,3.0,360.0,0.0,N,Wet,0
2012-01-31,2012,January,31,22.0,31.6,26.2,90.0,53.0,0.0,3.0,225.0,1.0,SW,Wet,0
2012-02-01,2012,February,1,22.2,33.4,27.0,87.0,11.0,6.5,6.0,135.0,1.0,SE,Wet,1
2012-02-02,2012,February,2,24.4,29.2,25.5,95.0,3.0,0.8,3.0,360.0,1.0,N,Wet,0
2012-02-03,2012,February,3,22.4,32.0,26.5,88.0,1.0,6.1,5.0,180.0,1.0,S,Wet,0
2012-02-04,2012,February,4,23.0,32.2,26.2,91.0,14.0,5.3,4.0,225.0,1.0,SW,Wet,1
2012-02-05,2012,February,5,23.0,31.4,25.8,91.0,19.7,2.0,5.0,360.0,1.0,N,Wet,1
2012-02-06,2012,February,6,22.8,32.2,26.7,88.0,6.0,8.0,4.0,135.0,2.0,SE,Wet,0
2012-02-07,2012,February,7,21.6,31.4,26.5,90.0,41.0,7.2,4.0,225.0,2.0,SW,Wet,1
2012-02-08,2012,February,8,21.6,32.4,26.5,89.0,9.0,8.0,5.0,135.0,2.0,SE,Wet,1
2012-02-09,2012,February,9,21.6,32.6,27.1,88.0,21.6,8.0,5.0,90.0,2.0,E,Wet,1
2012-02-10,2012,February,10,23.2,32.0,26.9,90.0,1.5,8.0,3.0,180.0,0.0,S,Wet,1
2012-02-11,2012,February,11,22.8,31.6,26.6,93.0,2.0,6.3,3.0,225.0,1.0,SE,Wet,0
2012-02-12,2012,February,12,22.8,33.0,26.6,92.0,30.0,4.9,4.0,360.0,1.0,N,Wet,1
2012-02-13,2012,February,13,24.0,32.8,27.1,90.0,1.0,4.2,5.0,180.0,1.0,S,Wet,0
2012-02-14,2012,February,14,23.2,33.2,26.3,92.0,1.0,7.0,4.0,135.0,1.0,SE,Wet,0
2012-02-15,2012,February,15,22.8,31.0,26.5,89.0,6.0,4.8,5.0,360.0,2.0,N,Wet,0
2012-02-16,2012,February,16,23.6,31.0,26.7,91.0,3.0,0.9,3.0,180.0,0.0,S,Wet,1
2012-02-17,2012,February,17,21.2,31.4,25.5,88.0,18.0,6.7,5.0,360.0,1.0,N,Wet,1
2012-02-18,2012,February,18,23.4,31.0,26.6,88.0,1.0,0.9,4.0,135.0,1.0,SE,Wet,1
2012-02-19,2012,February,19,23.0,30.0,25.7,92.0,6.0,0.4,4.0,180.0,1.0,S,Wet,1
2012-02-20,2012,February,20,23.0,33.2,26.9,88.0,3.0,6.6,5.0,180.0,1.0,SE,Wet,1
2012-02-21,2012,February,21,24.0,33.0,26.1,93.0,9.0,5.2,8.0,360.0,2.0,N,Wet,1
2012-02-22,2012,February,22,22.8,32.0,26.6,89.0,51.0,6.4,5.0,360.0,2.0,N,Wet,0
2012-02-23,2012,February,23,23.8,31.6,26.4,93.0,25.0,3.3,4.0,360.0,0.0,N,Wet,1
2012-02-24,2012,February,24,23.0,32.4,27.1,88.0,0.8,6.9,4.0,180.0,0.0,S,Wet,1
2012-02-25,2012,February,25,23.0,32.0,26.2,91.0,8.0,6.1,4.0,360.0,1.0,N,Wet,0
2012-02-26,2012,February,26,22.6,31.6,26.4,90.0,0.2,0.8,4.0,225.0,2.0,SW,Wet,1
2012-02-27,2012,February,27,23.0,32.2,25.6,93.0,1.7,6.4,6.0,360.0,2.0,N,Wet,1
2012-02-28,2012,February,28,22.6,31.0,25.3,92.0,13.0,2.1,4.0,360.0,0.0,N,Wet,0
2012-02-29,2012,February,29,22.8,28.0,25.0,94.0,4.0,0.0,6.0,360.0,1.0,N,Wet,0
2012-03-01,2012,March,1,21.6,31.0,25.8,89.0,1.0,4.1,4.0,360.0,0.0,N,Wet,0
2012-03-02,2012,March,2,21.4,29.0,24.4,92.0,3.3,0.0,5.0,135.0,1.0,SE,Wet,1
2012-03-03,2012,March,3,21.2,31.2,25.3,89.0,14.0,2.7,4.0,360.0,0.0,N,Wet,1
2012-03-04,2012,March,4,21.6,30.6,25.1,91.0,0.0,2.6,5.0,360.0,0.0,N,Wet,0
2012-03-05,2012,March,5,21.2,31.6,25.7,91.0,9.0,5.6,3.0,360.0,0.0,NW,Wet,0
2012-03-06,2012,March,6,22.8,29.2,24.6,96.0,1.6,1.6,4.0,360.0,1.0,N,Wet,1
2012-03-07,2012,March,7,23.0,29.2,25.3,92.0,33.0,0.0,0.0,360.0,0.0,N,Wet,0
2012-03-08,2012,March,8,21.4,29.4,24.9,90.0,3.1,0.2,3.0,135.0,0.0,SE,Wet,1
2012-03-09,2012,March,9,22.2,31.2,26.1,88.0,0.8,5.9,5.0,360.0,1.0,N,Wet,1
2012-03-10,2012,March,10,21.6,32.2,26.0,87.0,5.0,3.6,2.0,360.0,0.0,N,Wet,1
2012-03-11,2012,March,11,22.4,32.0,25.9,91.0,37.0,3.6,5.0,360.0,0.0,N,Wet,1
2012-03-12,2012,March,12,22.6,30.8,25.9,92.0,1.0,1.0,3.0,135.0,0.0,NE,Wet,0
2012-03-13,2012,March,13,23.0,32.8,27.0,86.0,2.0,6.2,6.0,135.0,2.0,SE,Wet,1
2012-03-14,2012,March,14,22.2,33.0,25.4,91.0,1.9,4.2,3.0,90.0,0.0,E,Wet,1
2012-03-15,2012,March,15,22.6,32.2,27.1,87.0,64.0,4.5,3.0,180.0,0.0,S,Wet,0
