Date,Year,Month,Day,Prec,StDev,%Time
2020-02-27,2020,2,27,1.0,2,1
2020-02-28,2020,2,28,1.0,2,1
2020-02-29,2020,2,29,3.0,2,1
2020-03-01,2020,3,1,9.0,2,1
2020-03-02,2020,3,2,3.0,2,1
2020-03-03,2020,3,3,1.0,2,1
2020-03-04,2020,3,4,0.0,2,1
2020-03-05,2020,3,5,0.0,2,1
2020-03-06,2020,3,6,0.0,2,1
2020-03-07,2020,3,7,0.0,2,1
2020-03-08,2020,3,8,0.0,2,1
2020-03-09,2020,3,9,0.0,2,1
2020-03-10,2020,3,10,0.0,0,1
2020-03-11,2020,3,11,0.0,2,1
2020-03-12,2020,3,12,0.0,2,1
2020-03-13,2020,3,13,0.0,2,1
2020-03-14,2020,3,14,0.0,2,1
2020-03-15,2020,3,15,4.0,2,1
2020-03-16,2020,3,16,5.0,2,1
2020-03-17,2020,3,17,6.0,2,1
2020-03-18,2020,3,18,10.0,2,1
2020-03-19,2020,3,19,4.0,2,1
2020-03-20,2020,3,20,5.0,2,1
2020-03-21,2020,3,21,23.0,2,1
2020-03-22,2020,3,22,18.0,2,1
2020-03-23,2020,3,23,28.0,2,1
2020-03-24,2020,3,24,17.0,0,1
2020-03-25,2020,3,25,3.0,2,1
2020-03-26,2020,3,26,2.0,2,1
2020-03-27,2020,3,27,2.0,0,1
2020-03-28,2020,3,28,11.0,2,1
2020-03-29,2020,3,29,10.0,2,1
2020-03-30,2020,3,30,5.0,0,1
2020-03-31,2020,3,31,6.0,0,1
2020-04-01,2020,4,1,11.0,0,1
2020-04-02,2020,4,2,10.0,2,1
2020-04-03,2020,4,3,5.0,2,1
2020-04-04,2020,4,4,3.0,2,1
2020-04-05,2020,4,5,16.0,2,1
2020-04-06,2020,4,6,13.0,0,1
2020-04-07,2020,4,7,10.0,0,1
2020-04-08,2020,4,8,15.0,0,1
2020-04-09,2020,4,9,9.0,2,1
2020-04-10,2020,4,10,4.0,2,1
2020-04-11,2020,4,11,2.0,2,1
2020-04-12,2020,4,12,2.0,2,1
2020-04-13,2020,4,13,,5,1
2020-04-14,2020,4,14,13.0,2,1
2020-04-15,2020,4,15,12.0,0,1
2020-04-16,2020,4,16,11.0,2,1
2020-04-17,2020,4,17,8.0,2,1
2020-04-18,2020,4,18,13.0,2,1
2020-04-19,2020,4,19,7.0,2,1
2020-04-20,2020,4,20,8.0,0,1
2020-04-21,2020,4,21,3.0,2,1
2020-04-22,2020,4,22,8.0,2,1
2020-04-23,2020,4,23,19.0,2,1
2020-04-24,2020,4,24,23.0,2,1
2020-04-25,2020,4,25,20.0,0,1
2020-04-26,2020,4,26,19.0,2,1
2020-04-27,2020,4,27,17.0,2,1
2020-04-28,2020,4,28,27.0,0,1
2020-04-29,2020,4,29,25.0,2,1
2020-04-30,2020,4,30,26.0,2,1
2020-05-01,2020,5,1,26.0,0,1
2020-05-02,2020,5,2,16.0,2,1
2020-05-03,2020,5,3,13.0,2,1
2020-05-04,2020,5,4,14.0,0,1
2020-05-05,2020,5,5,23.0,2,1
2020-05-06,2020,5,6,19.0,2,1
2020-05-07,2020,5,7,11.0,2,1
2020-05-08,2020,5,8,15.0,2,1
2020-05-09,2020,5,9,26.0,2,1
2020-05-10,2020,5,10,22.0,0,1
2020-05-11,2020,5,11,16.0,0,1
2020-05-12,2020,5,12,26.0,2,1
2020-05-13,2020,5,13,17.0,0,1
2020-05-14,2020,5,14,14.0,2,1
2020-05-15,2020,5,15,9.0,2,1
2020-05-16,2020,5,16,29.0,2,1
2020-05-17,2020,5,17,31.0,0,1
2020-05-18,2020,5,18,30.0,2,1
2020-05-19,2020,5,19,34.0,0,1
2020-05-20,2020,5,20,30.0,2,1
2020-05-21,2020,5,21,25.0,0,1
2020-05-22,2020,5,22,26.0,0,1
2020-05-23,2020,5,23,20.0,0,1
2020-05-24,2020,5,24,10.0,0,1
2020-05-25,2020,5,25,12.0,2,1
2020-05-26,2020,5,26,4.0,2,1
2020-05-27,2020,5,27,6.0,0,1
2020-05-28,2020,5,28,19.0,0,1
2020-05-29,2020,5,29,9.0,2,1
2020-05-30,2020,5,30,4.0,2,1
2020-05-31,2020,5,31,10.0,2,1
2020-06-01,2020,6,1,7.0,0,1
2020-06-02,2020,6,2,0.0,0,1
2020-06-03,2020,6,3,6.0,0,1
2020-06-04,2020,6,4,12.0,2,1
2020-06-05,2020,6,5,7.0,2,1
2020-06-06,2020,6,6,8.0,2,1
