Date,Year,month,day,RH_AVG_preprocessed
2012-08-23,2012,8,23,82.0
2012-08-24,2012,8,24,63.0
2012-08-25,2012,8,25,75.0
2012-08-26,2012,8,26,79.0
2012-08-27,2012,8,27,79.0
2012-08-28,2012,8,28,64.0
2012-08-29,2012,8,29,73.0
2012-08-30,2012,8,30,71.0
2012-08-31,2012,8,31,76.0
2012-09-01,2012,9,1,73.0
2012-09-02,2012,9,2,80.0
2012-09-03,2012,9,3,80.0
2012-09-04,2012,9,4,80.0
2012-09-05,2012,9,5,85.0
2012-09-06,2012,9,6,82.0
2012-09-07,2012,9,7,74.0
2012-09-08,2012,9,8,77.0
2012-09-09,2012,9,9,71.0
2012-09-10,2012,9,10,75.0
2012-09-11,2012,9,11,86.0
2012-09-12,2012,9,12,86.0
2012-09-13,2012,9,13,75.0
2012-09-14,2012,9,14,74.0
2012-09-15,2012,9,15,79.0
2012-09-16,2012,9,16,73.0
2012-09-17,2012,9,17,74.0
2012-09-18,2012,9,18,75.0
2012-09-19,2012,9,19,71.0
2012-09-20,2012,9,20,72.0
2012-09-21,2012,9,21,72.0
2012-09-22,2012,9,22,76.0
2012-09-23,2012,9,23,73.0
2012-09-24,2012,9,24,73.0
2012-09-25,2012,9,25,92.0
2012-09-26,2012,9,26,90.0
2012-09-27,2012,9,27,82.0
2012-09-28,2012,9,28,82.0
2012-09-29,2012,9,29,75.0
2012-09-30,2012,9,30,73.0
2012-10-01,2012,10,1,73.0
2012-10-02,2012,10,2,78.0
2012-10-03,2012,10,3,84.0
2012-10-04,2012,10,4,83.0
2012-10-05,2012,10,5,79.0
2012-10-06,2012,10,6,82.0
2012-10-07,2012,10,7,87.0
2012-10-08,2012,10,8,82.0
2012-10-09,2012,10,9,84.0
2012-10-10,2012,10,10,87.0
2012-10-11,2012,10,11,82.0
2012-10-12,2012,10,12,85.0
2012-10-13,2012,10,13,87.0
2012-10-14,2012,10,14,84.0
2012-10-15,2012,10,15,95.0
2012-10-16,2012,10,16,92.0
2012-10-17,2012,10,17,91.0
2012-10-18,2012,10,18,90.0
2012-10-19,2012,10,19,90.0
2012-10-20,2012,10,20,85.0
2012-10-21,2012,10,21,91.0
2012-10-22,2012,10,22,88.0
2012-10-23,2012,10,23,93.0
2012-10-24,2012,10,24,87.0
2012-10-25,2012,10,25,90.0
2012-10-26,2012,10,26,91.0
2012-10-27,2012,10,27,86.0
2012-10-28,2012,10,28,87.0
2012-10-29,2012,10,29,86.0
2012-10-30,2012,10,30,91.0
2012-10-31,2012,10,31,92.0
2012-11-01,2012,11,1,88.0
2012-11-02,2012,11,2,93.0
2012-11-03,2012,11,3,92.0
2012-11-04,2012,11,4,93.0
2012-11-05,2012,11,5,94.0
2012-11-06,2012,11,6,91.0
2012-11-07,2012,11,7,86.0
2012-11-08,2012,11,8,91.0
2012-11-09,2012,11,9,92.0
2012-11-10,2012,11,10,93.0
2012-11-11,2012,11,11,93.0
2012-11-12,2012,11,12,89.0
2012-11-13,2012,11,13,87.0
2012-11-14,2012,11,14,84.0
2012-11-15,2012,11,15,87.0
2012-11-16,2012,11,16,85.0
2012-11-17,2012,11,17,94.0
2012-11-18,2012,11,18,77.0
2012-11-19,2012,11,19,88.0
2012-11-20,2012,11,20,94.0
2012-11-21,2012,11,21,91.0
2012-11-22,2012,11,22,90.0
2012-11-23,2012,11,23,90.0
2012-11-24,2012,11,24,90.0
2012-11-25,2012,11,25,90.0
2012-11-26,2012,11,26,90.0
2012-11-27,2012,11,27,89.0
2012-11-28,2012,11,28,89.0
2012-11-29,2012,11,29,89.0
2012-11-30,2012,11,30,90.0
2012-12-01,2012,12,1,92.0
2012-12-02,2012,12,2,87.0
2012-12-03,2012,12,3,86.0
2012-12-04,2012,12,4,83.0
2012-12-05,2012,12,5,85.0
2012-12-06,2012,12,6,86.0
2012-12-07,2012,12,7,93.0
2012-12-08,2012,12,8,87.0
2012-12-09,2012,12,9,91.0
2012-12-10,2012,12,10,88.0
2012-12-11,2012,12,11,91.0
2012-12-12,2012,12,12,90.0
2012-12-13,2012,12,13,86.0
2012-12-14,2012,12,14,85.0
2012-12-15,2012,12,15,90.0
2012-12-16,2012,12,16,92.0
2012-12-17,2012,12,17,90.0
2012-12-18,2012,12,18,83.0
2012-12-19,2012,12,19,91.0
2012-12-20,2012,12,20,85.0
2012-12-21,2012,12,21,92.0
2012-12-22,2012,12,22,87.0
2012-12-23,2012,12,23,94.0
2012-12-24,2012,12,24,83.0
2012-12-25,2012,12,25,86.0
2012-12-26,2012,12,26,87.0
2012-12-27,2012,12,27,86.0
2012-12-28,2012,12,28,87.0
2012-12-29,2012,12,29,84.0
2012-12-30,2012,12,30,89.0
2012-12-31,2012,12,31,89.0
2013-01-01,2013,1,1,86.0
2013-01-02,2013,1,2,91.0
2013-01-03,2013,1,3,89.0
2013-01-04,2013,1,4,89.0
2013-01-05,2013,1,5,92.0
2013-01-06,2013,1,6,90.0
2013-01-07,2013,1,7,86.0
2013-01-08,2013,1,8,86.0
2013-01-09,2013,1,9,95.0
2013-01-10,2013,1,10,87.0
2013-01-11,2013,1,11,83.0
2013-01-12,2013,1,12,82.0
2013-01-13,2013,1,13,93.0
2013-01-14,2013,1,14,87.0
2013-01-15,2013,1,15,87.0
2013-01-16,2013,1,16,84.0
2013-01-17,2013,1,17,84.0
2013-01-18,2013,1,18,78.0
2013-01-19,2013,1,19,81.0
2013-01-20,2013,1,20,94.0
2013-01-21,2013,1,21,83.0
2013-01-22,2013,1,22,88.0
2013-01-23,2013,1,23,91.0
2013-01-24,2013,1,24,94.0
2013-01-25,2013,1,25,90.0
2013-01-26,2013,1,26,87.0
2013-01-27,2013,1,27,90.0
2013-01-28,2013,1,28,85.0
2013-01-29,2013,1,29,92.0
2013-01-30,2013,1,30,86.0
2013-01-31,2013,1,31,89.0
2013-02-01,2013,2,1,87.0
2013-02-02,2013,2,2,87.0
2013-02-03,2013,2,3,81.0
2013-02-04,2013,2,4,91.0
2013-02-05,2013,2,5,92.0
2013-02-06,2013,2,6,88.0
2013-02-07,2013,2,7,89.0
2013-02-08,2013,2,8,83.0
2013-02-09,2013,2,9,90.0
2013-02-10,2013,2,10,86.0
2013-02-11,2013,2,11,85.0
2013-02-12,2013,2,12,84.0
2013-02-13,2013,2,13,95.0
2013-02-14,2013,2,14,86.0
2013-02-15,2013,2,15,88.0
2013-02-16,2013,2,16,91.0
2013-02-17,2013,2,17,90.0
2013-02-18,2013,2,18,91.0
2013-02-19,2013,2,19,90.0
2013-02-20,2013,2,20,86.0
2013-02-21,2013,2,21,92.0
2013-02-22,2013,2,22,79.0
2013-02-23,2013,2,23,82.0
2013-02-24,2013,2,24,94.0
2013-02-25,2013,2,25,92.0
2013-02-26,2013,2,26,95.0
2013-02-27,2013,2,27,84.0
2013-02-28,2013,2,28,91.0
2013-03-01,2013,3,1,91.0
2013-03-02,2013,3,2,94.0
2013-03-03,2013,3,3,92.0
2013-03-04,2013,3,4,88.0
2013-03-05,2013,3,5,86.0
2013-03-06,2013,3,6,83.0
2013-03-07,2013,3,7,86.0
2013-03-08,2013,3,8,82.0
2013-03-09,2013,3,9,87.0
2013-03-10,2013,3,10,85.0
2013-03-11,2013,3,11,85.0
2013-03-12,2013,3,12,90.0
2013-03-13,2013,3,13,93.0
2013-03-14,2013,3,14,92.0
2013-03-15,2013,3,15,87.0
2013-03-16,2013,3,16,90.0
2013-03-17,2013,3,17,89.0
2013-03-18,2013,3,18,93.0
2013-03-19,2013,3,19,85.0
2013-03-20,2013,3,20,87.0
2013-03-21,2013,3,21,87.0
2013-03-22,2013,3,22,92.0
2013-03-23,2013,3,23,88.0
2013-03-24,2013,3,24,88.0
2013-03-25,2013,3,25,82.0
2013-03-26,2013,3,26,82.0
2013-03-27,2013,3,27,86.0
2013-03-28,2013,3,28,87.0
2013-03-29,2013,3,29,85.0
2013-03-30,2013,3,30,86.0
2013-03-31,2013,3,31,88.0
2013-04-01,2013,4,1,86.0
2013-04-02,2013,4,2,91.0
2013-04-03,2013,4,3,90.0
2013-04-04,2013,4,4,90.0
2013-04-05,2013,4,5,86.0
2013-04-06,2013,4,6,88.0
2013-04-07,2013,4,7,85.0
2013-04-08,2013,4,8,86.0
2013-04-09,2013,4,9,89.0
2013-04-10,2013,4,10,91.0
2013-04-11,2013,4,11,90.0
2013-04-12,2013,4,12,90.0
2013-04-13,2013,4,13,91.0
2013-04-14,2013,4,14,91.0
2013-04-15,2013,4,15,95.0
2013-04-16,2013,4,16,90.0
2013-04-17,2013,4,17,84.0
2013-04-18,2013,4,18,86.0
2013-04-19,2013,4,19,85.0
2013-04-20,2013,4,20,86.0
2013-04-21,2013,4,21,87.0
2013-04-22,2013,4,22,88.0
2013-04-23,2013,4,23,89.0
2013-04-24,2013,4,24,93.0
2013-04-25,2013,4,25,92.0
2013-04-26,2013,4,26,88.0
2013-04-27,2013,4,27,90.0
2013-04-28,2013,4,28,89.0
2013-04-29,2013,4,29,89.0
2013-04-30,2013,4,30,93.0
2013-05-01,2013,5,1,92.0
2013-05-02,2013,5,2,94.0
2013-05-03,2013,5,3,93.0
2013-05-04,2013,5,4,90.0
2013-05-05,2013,5,5,94.0
2013-05-06,2013,5,6,95.0
2013-05-07,2013,5,7,93.0
2013-05-08,2013,5,8,90.0
2013-05-09,2013,5,9,92.0
2013-05-10,2013,5,10,91.0
2013-05-11,2013,5,11,91.0
2013-05-12,2013,5,12,84.0
2013-05-13,2013,5,13,92.0
2013-05-14,2013,5,14,94.0
2013-05-15,2013,5,15,85.0
2013-05-16,2013,5,16,87.0
2013-05-17,2013,5,17,92.0
2013-05-18,2013,5,18,86.0
2013-05-19,2013,5,19,84.0
2013-05-20,2013,5,20,88.0
2013-05-21,2013,5,21,86.0
2013-05-22,2013,5,22,84.0
2013-05-23,2013,5,23,85.0
2013-05-24,2013,5,24,84.0
2013-05-25,2013,5,25,95.0
2013-05-26,2013,5,26,86.0
2013-05-27,2013,5,27,83.0
2013-05-28,2013,5,28,94.0
2013-05-29,2013,5,29,83.0
2013-05-30,2013,5,30,84.0
2013-05-31,2013,5,31,84.0
2013-06-01,2013,6,1,89.0
2013-06-02,2013,6,2,88.0
2013-06-03,2013,6,3,85.0
2013-06-04,2013,6,4,84.0
2013-06-05,2013,6,5,79.0
2013-06-06,2013,6,6,87.0
2013-06-07,2013,6,7,88.0
2013-06-08,2013,6,8,85.0
2013-06-09,2013,6,9,88.0
2013-06-10,2013,6,10,83.0
2013-06-11,2013,6,11,95.0
2013-06-12,2013,6,12,83.0
2013-06-13,2013,6,13,88.0
2013-06-14,2013,6,14,79.0
2013-06-15,2013,6,15,88.0
2013-06-16,2013,6,16,93.0
2013-06-17,2013,6,17,88.0
2013-06-18,2013,6,18,87.0
2013-06-19,2013,6,19,88.0
2013-06-20,2013,6,20,86.0
2013-06-21,2013,6,21,82.0
2013-06-22,2013,6,22,81.0
2013-06-23,2013,6,23,83.0
2013-06-24,2013,6,24,86.0
2013-06-25,2013,6,25,88.0
2013-06-26,2013,6,26,81.0
2013-06-27,2013,6,27,78.0
2013-06-28,2013,6,28,77.0
2013-06-29,2013,6,29,80.0
2013-06-30,2013,6,30,82.0
2013-07-01,2013,7,1,78.0
2013-07-02,2013,7,2,76.0
2013-07-03,2013,7,3,89.0
2013-07-04,2013,7,4,81.0
2013-07-05,2013,7,5,72.0
2013-07-06,2013,7,6,80.0
2013-07-07,2013,7,7,80.0
2013-07-08,2013,7,8,71.0
2013-07-09,2013,7,9,74.0
2013-07-10,2013,7,10,81.0
2013-07-11,2013,7,11,80.0
2013-07-12,2013,7,12,77.0
2013-07-13,2013,7,13,69.0
2013-07-14,2013,7,14,67.0
2013-07-15,2013,7,15,61.0
2013-07-16,2013,7,16,87.0
2013-07-17,2013,7,17,77.0
2013-07-18,2013,7,18,77.0
2013-07-19,2013,7,19,61.0
2013-07-20,2013,7,20,78.0
2013-07-21,2013,7,21,77.0
2013-07-22,2013,7,22,70.0
2013-07-23,2013,7,23,70.0
2013-07-24,2013,7,24,77.0
2013-07-25,2013,7,25,78.0
2013-07-26,2013,7,26,77.0
2013-07-27,2013,7,27,79.0
2013-07-28,2013,7,28,84.0
2013-07-29,2013,7,29,76.0
2013-07-30,2013,7,30,69.0
2013-07-31,2013,7,31,63.0
2013-08-01,2013,8,1,77.0
2013-08-02,2013,8,2,79.0
2013-08-03,2013,8,3,72.0
2013-08-04,2013,8,4,69.0
2013-08-05,2013,8,5,77.0
2013-08-06,2013,8,6,77.0
2013-08-07,2013,8,7,74.0
2013-08-08,2013,8,8,65.0
2013-08-09,2013,8,9,71.0
2013-08-10,2013,8,10,80.0
2013-08-11,2013,8,11,90.0
2013-08-12,2013,8,12,82.0
2013-08-13,2013,8,13,68.0
2013-08-14,2013,8,14,76.0
2013-08-15,2013,8,15,75.0
2013-08-16,2013,8,16,77.0
2013-08-17,2013,8,17,83.0
2013-08-18,2013,8,18,84.0
2013-08-19,2013,8,19,81.0
2013-08-20,2013,8,20,77.0
2013-08-21,2013,8,21,76.0
2013-08-22,2013,8,22,72.0
2013-08-23,2013,8,23,66.0
2013-08-24,2013,8,24,77.0
2013-08-25,2013,8,25,76.0
2013-08-26,2013,8,26,77.0
2013-08-27,2013,8,27,84.0
2013-08-28,2013,8,28,85.0
2013-08-29,2013,8,29,82.0
2013-08-30,2013,8,30,84.0
2013-08-31,2013,8,31,89.0
2013-09-01,2013,9,1,93.0
2013-09-02,2013,9,2,89.0
2013-09-03,2013,9,3,93.0
2013-09-04,2013,9,4,93.0
2013-09-05,2013,9,5,84.0
2013-09-06,2013,9,6,81.0
2013-09-07,2013,9,7,80.0
2013-09-08,2013,9,8,78.0
2013-09-09,2013,9,9,81.0
2013-09-10,2013,9,10,84.0
2013-09-11,2013,9,11,92.0
2013-09-12,2013,9,12,79.0
2013-09-13,2013,9,13,74.0
2013-09-14,2013,9,14,69.0
2013-09-15,2013,9,15,70.0
2013-09-16,2013,9,16,73.0
2013-09-17,2013,9,17,71.0
2013-09-18,2013,9,18,76.0
2013-09-19,2013,9,19,69.0
2013-09-20,2013,9,20,58.0
2013-09-21,2013,9,21,65.0
2013-09-22,2013,9,22,63.0
2013-09-23,2013,9,23,73.0
2013-09-24,2013,9,24,72.0
2013-09-25,2013,9,25,64.0
2013-09-26,2013,9,26,73.0
2013-09-27,2013,9,27,74.0
2013-09-28,2013,9,28,70.0
2013-09-29,2013,9,29,60.0
2013-09-30,2013,9,30,74.0
2013-10-01,2013,10,1,76.0
2013-10-02,2013,10,2,74.0
2013-10-03,2013,10,3,80.0
2013-10-04,2013,10,4,79.0
2013-10-05,2013,10,5,82.0
2013-10-06,2013,10,6,77.0
2013-10-07,2013,10,7,79.0
2013-10-08,2013,10,8,90.0
2013-10-09,2013,10,9,79.0
2013-10-10,2013,10,10,84.0
2013-10-11,2013,10,11,77.0
2013-10-12,2013,10,12,80.0
2013-10-13,2013,10,13,83.0
2013-10-14,2013,10,14,80.0
2013-10-15,2013,10,15,81.0
2013-10-16,2013,10,16,85.0
2013-10-17,2013,10,17,88.0
2013-10-18,2013,10,18,87.0
2013-10-19,2013,10,19,87.0
2013-10-20,2013,10,20,75.0
2013-10-21,2013,10,21,86.0
2013-10-22,2013,10,22,91.0
2013-10-23,2013,10,23,85.0
2013-10-24,2013,10,24,82.0
2013-10-25,2013,10,25,84.0
2013-10-26,2013,10,26,83.0
2013-10-27,2013,10,27,82.0
2013-10-28,2013,10,28,81.0
2013-10-29,2013,10,29,85.0
2013-10-30,2013,10,30,86.0
2013-10-31,2013,10,31,95.0
2013-11-01,2013,11,1,81.0
2013-11-02,2013,11,2,93.0
2013-11-03,2013,11,3,89.0
2013-11-04,2013,11,4,94.0
2013-11-05,2013,11,5,81.0
2013-11-06,2013,11,6,88.0
2013-11-07,2013,11,7,90.0
2013-11-08,2013,11,8,88.0
2013-11-09,2013,11,9,87.0
2013-11-10,2013,11,10,82.0
2013-11-11,2013,11,11,87.0
2013-11-12,2013,11,12,88.0
2013-11-13,2013,11,13,91.0
2013-11-14,2013,11,14,91.0
2013-11-15,2013,11,15,93.0
2013-11-16,2013,11,16,84.0
2013-11-17,2013,11,17,86.0
2013-11-18,2013,11,18,85.0
2013-11-19,2013,11,19,87.0
2013-11-20,2013,11,20,90.0
2013-11-21,2013,11,21,85.0
2013-11-22,2013,11,22,87.0
2013-11-23,2013,11,23,84.0
2013-11-24,2013,11,24,75.0
2013-11-25,2013,11,25,84.0
2013-11-26,2013,11,26,82.0
2013-11-27,2013,11,27,88.0
2013-11-28,2013,11,28,86.0
2013-11-29,2013,11,29,88.0
2013-11-30,2013,11,30,90.0
2013-12-01,2013,12,1,86.0
2013-12-02,2013,12,2,85.0
2013-12-03,2013,12,3,93.0
2013-12-04,2013,12,4,88.0
2013-12-05,2013,12,5,92.0
2013-12-06,2013,12,6,94.0
2013-12-07,2013,12,7,88.0
2013-12-08,2013,12,8,85.0
2013-12-09,2013,12,9,91.0
2013-12-10,2013,12,10,92.0
2013-12-11,2013,12,11,91.0
2013-12-12,2013,12,12,87.0
2013-12-13,2013,12,13,88.0
2013-12-14,2013,12,14,88.0
2013-12-15,2013,12,15,85.0
2013-12-16,2013,12,16,87.0
2013-12-17,2013,12,17,81.0
2013-12-18,2013,12,18,85.0
2013-12-19,2013,12,19,88.0
2013-12-20,2013,12,20,88.0
2013-12-21,2013,12,21,88.0
2013-12-22,2013,12,22,90.0
2013-12-23,2013,12,23,87.0
2013-12-24,2013,12,24,85.0
2013-12-25,2013,12,25,84.0
2013-12-26,2013,12,26,88.0
2013-12-27,2013,12,27,86.0
2013-12-28,2013,12,28,90.0
2013-12-29,2013,12,29,92.0
2013-12-30,2013,12,30,82.0
2013-12-31,2013,12,31,87.0
2014-01-01,2014,1,1,88.0
2014-01-02,2014,1,2,90.0
2014-01-03,2014,1,3,90.0
2014-01-04,2014,1,4,88.0
2014-01-05,2014,1,5,83.0
2014-01-06,2014,1,6,83.0
2014-01-07,2014,1,7,87.0
2014-01-08,2014,1,8,81.0
2014-01-09,2014,1,9,80.0
2014-01-10,2014,1,10,86.0
2014-01-11,2014,1,11,87.0
2014-01-12,2014,1,12,83.0
2014-01-13,2014,1,13,83.0
2014-01-14,2014,1,14,81.0
2014-01-15,2014,1,15,80.0
2014-01-16,2014,1,16,81.0
2014-01-17,2014,1,17,89.0
2014-01-18,2014,1,18,82.0
2014-01-19,2014,1,19,78.0
2014-01-20,2014,1,20,77.0
2014-01-21,2014,1,21,86.0
2014-01-22,2014,1,22,80.0
2014-01-23,2014,1,23,78.0
2014-01-24,2014,1,24,78.0
2014-01-25,2014,1,25,79.0
2014-01-26,2014,1,26,86.0
2014-01-27,2014,1,27,92.0
2014-01-28,2014,1,28,77.0
2014-01-29,2014,1,29,82.0
2014-01-30,2014,1,30,81.0
2014-01-31,2014,1,31,79.0
2014-02-01,2014,2,1,79.0
2014-02-02,2014,2,2,80.0
2014-02-03,2014,2,3,78.0
2014-02-04,2014,2,4,80.0
2014-02-05,2014,2,5,77.0
2014-02-06,2014,2,6,76.0
2014-02-07,2014,2,7,79.0
2014-02-08,2014,2,8,83.0
2014-02-09,2014,2,9,84.0
2014-02-10,2014,2,10,80.0
2014-02-11,2014,2,11,75.0
2014-02-12,2014,2,12,76.0
2014-02-13,2014,2,13,68.0
2014-02-14,2014,2,14,78.0
2014-02-15,2014,2,15,77.0
2014-02-16,2014,2,16,82.0
2014-02-17,2014,2,17,85.0
2014-02-18,2014,2,18,83.0
2014-02-19,2014,2,19,87.0
2014-02-20,2014,2,20,92.0
2014-02-21,2014,2,21,80.0
2014-02-22,2014,2,22,82.0
2014-02-23,2014,2,23,80.0
2014-02-24,2014,2,24,78.0
2014-02-25,2014,2,25,76.0
2014-02-26,2014,2,26,76.0
2014-02-27,2014,2,27,74.0
2014-02-28,2014,2,28,82.0
2014-03-01,2014,3,1,80.0
2014-03-02,2014,3,2,89.0
2014-03-03,2014,3,3,89.0
2014-03-04,2014,3,4,83.0
2014-03-05,2014,3,5,79.0
2014-03-06,2014,3,6,81.0
2014-03-07,2014,3,7,76.0
2014-03-08,2014,3,8,80.0
2014-03-09,2014,3,9,76.0
2014-03-10,2014,3,10,75.0
2014-03-11,2014,3,11,78.0
2014-03-12,2014,3,12,70.0
2014-03-13,2014,3,13,77.0
2014-03-14,2014,3,14,77.0
2014-03-15,2014,3,15,85.0
2014-03-16,2014,3,16,86.0
2014-03-17,2014,3,17,83.0
2014-03-18,2014,3,18,88.0
2014-03-19,2014,3,19,87.0
2014-03-20,2014,3,20,85.0
2014-03-21,2014,3,21,78.0
2014-03-22,2014,3,22,80.0
2014-03-23,2014,3,23,78.0
2014-03-24,2014,3,24,79.0
2014-03-25,2014,3,25,80.0
2014-03-26,2014,3,26,80.0
2014-03-27,2014,3,27,80.0
2014-03-28,2014,3,28,83.0
2014-03-29,2014,3,29,78.0
2014-03-30,2014,3,30,83.0
2014-03-31,2014,3,31,81.0
2014-04-01,2014,4,1,90.0
2014-04-02,2014,4,2,86.0
2014-04-03,2014,4,3,91.0
2014-04-04,2014,4,4,86.0
2014-04-05,2014,4,5,89.0
2014-04-06,2014,4,6,76.0
2014-04-07,2014,4,7,79.0
2014-04-08,2014,4,8,79.0
2014-04-09,2014,4,9,81.0
2014-04-10,2014,4,10,85.0
2014-04-11,2014,4,11,81.0
2014-04-12,2014,4,12,84.0
2014-04-13,2014,4,13,86.0
2014-04-14,2014,4,14,89.0
2014-04-15,2014,4,15,89.0
2014-04-16,2014,4,16,83.0
2014-04-17,2014,4,17,83.0
2014-04-18,2014,4,18,83.0
2014-04-19,2014,4,19,78.0
2014-04-20,2014,4,20,87.0
2014-04-21,2014,4,21,86.0
2014-04-22,2014,4,22,82.0
2014-04-23,2014,4,23,81.0
2014-04-24,2014,4,24,86.0
2014-04-25,2014,4,25,92.0
2014-04-26,2014,4,26,80.0
2014-04-27,2014,4,27,91.0
2014-04-28,2014,4,28,84.0
2014-04-29,2014,4,29,85.0
2014-04-30,2014,4,30,83.0
2014-05-01,2014,5,1,81.0
2014-05-02,2014,5,2,88.0
2014-05-03,2014,5,3,83.0
2014-05-04,2014,5,4,82.0
2014-05-05,2014,5,5,87.0
2014-05-06,2014,5,6,88.0
2014-05-07,2014,5,7,87.0
2014-05-08,2014,5,8,87.0
2014-05-09,2014,5,9,89.0
2014-05-10,2014,5,10,86.0
2014-05-11,2014,5,11,84.0
2014-05-12,2014,5,12,87.0
2014-05-13,2014,5,13,83.0
2014-05-14,2014,5,14,84.0
2014-05-15,2014,5,15,80.0
2014-05-16,2014,5,16,83.0
2014-05-17,2014,5,17,76.0
2014-05-18,2014,5,18,81.0
2014-05-19,2014,5,19,77.0
2014-05-20,2014,5,20,81.0
2014-05-21,2014,5,21,78.0
2014-05-22,2014,5,22,77.0
2014-05-23,2014,5,23,72.0
2014-05-24,2014,5,24,82.0
2014-05-25,2014,5,25,80.0
2014-05-26,2014,5,26,91.0
2014-05-27,2014,5,27,83.0
2014-05-28,2014,5,28,89.0
2014-05-29,2014,5,29,89.0
2014-05-30,2014,5,30,89.0
2014-05-31,2014,5,31,87.0
2014-06-01,2014,6,1,83.0
2014-06-02,2014,6,2,85.0
2014-06-03,2014,6,3,87.0
2014-06-04,2014,6,4,89.0
2014-06-05,2014,6,5,72.0
2014-06-06,2014,6,6,78.0
2014-06-07,2014,6,7,79.0
2014-06-08,2014,6,8,77.0
2014-06-09,2014,6,9,74.0
2014-06-10,2014,6,10,72.0
2014-06-11,2014,6,11,77.0
2014-06-12,2014,6,12,80.0
2014-06-13,2014,6,13,55.0
2014-06-14,2014,6,14,77.0
2014-06-15,2014,6,15,79.0
2014-06-16,2014,6,16,74.0
2014-06-17,2014,6,17,68.0
2014-06-18,2014,6,18,61.0
2014-06-19,2014,6,19,65.0
2014-06-20,2014,6,20,74.0
2014-06-21,2014,6,21,72.0
2014-06-22,2014,6,22,61.0
2014-06-23,2014,6,23,62.0
2014-06-24,2014,6,24,64.0
2014-06-25,2014,6,25,61.0
2014-06-26,2014,6,26,72.0
2014-06-27,2014,6,27,70.0
2014-06-28,2014,6,28,72.0
2014-06-29,2014,6,29,70.0
2014-06-30,2014,6,30,70.0
2014-07-01,2014,7,1,79.0
2014-07-02,2014,7,2,79.0
2014-07-03,2014,7,3,73.0
2014-07-04,2014,7,4,65.0
2014-07-05,2014,7,5,56.0
2014-07-06,2014,7,6,73.0
2014-07-07,2014,7,7,75.0
2014-07-08,2014,7,8,63.0
2014-07-09,2014,7,9,68.0
2014-07-10,2014,7,10,79.0
2014-07-11,2014,7,11,66.0
2014-07-12,2014,7,12,64.0
2014-07-13,2014,7,13,68.0
2014-07-14,2014,7,14,71.0
2014-07-15,2014,7,15,71.0
2014-07-16,2014,7,16,71.0
2014-07-17,2014,7,17,65.0
2014-07-18,2014,7,18,65.0
2014-07-19,2014,7,19,56.0
2014-07-20,2014,7,20,62.0
2014-07-21,2014,7,21,68.0
2014-07-22,2014,7,22,53.0
2014-07-23,2014,7,23,67.0
2014-07-24,2014,7,24,69.0
2014-07-25,2014,7,25,80.0
2014-07-26,2014,7,26,64.0
2014-07-27,2014,7,27,68.0
2014-07-28,2014,7,28,69.0
2014-07-29,2014,7,29,68.0
2014-07-30,2014,7,30,70.0
2014-07-31,2014,7,31,55.0
2014-08-01,2014,8,1,66.0
2014-08-02,2014,8,2,69.0
2014-08-03,2014,8,3,65.0
2014-08-04,2014,8,4,64.0
2014-08-05,2014,8,5,59.0
2014-08-06,2014,8,6,83.0
2014-08-07,2014,8,7,77.0
2014-08-08,2014,8,8,75.0
2014-08-09,2014,8,9,77.0
2014-08-10,2014,8,10,78.0
2014-08-11,2014,8,11,82.0
2014-08-12,2014,8,12,78.0
2014-08-13,2014,8,13,72.0
2014-08-14,2014,8,14,73.0
2014-08-15,2014,8,15,84.0
2014-08-16,2014,8,16,85.0
2014-08-17,2014,8,17,79.0
2014-08-18,2014,8,18,76.0
2014-08-19,2014,8,19,73.0
2014-08-20,2014,8,20,77.0
2014-08-21,2014,8,21,83.0
2014-08-22,2014,8,22,82.0
2014-08-23,2014,8,23,94.0
2014-08-24,2014,8,24,90.0
2014-08-25,2014,8,25,91.0
2014-08-26,2014,8,26,86.0
2014-08-27,2014,8,27,81.0
2014-08-28,2014,8,28,72.0
2014-08-29,2014,8,29,79.0
2014-08-30,2014,8,30,78.0
2014-08-31,2014,8,31,74.0
2014-09-01,2014,9,1,76.0
2014-09-02,2014,9,2,78.0
2014-09-03,2014,9,3,85.0
2014-09-04,2014,9,4,85.0
2014-09-05,2014,9,5,72.0
2014-09-06,2014,9,6,68.0
2014-09-07,2014,9,7,76.0
2014-09-08,2014,9,8,71.0
2014-09-09,2014,9,9,81.0
2014-09-10,2014,9,10,75.0
2014-09-11,2014,9,11,80.0
2014-09-12,2014,9,12,81.0
2014-09-13,2014,9,13,93.0
2014-09-14,2014,9,14,88.0
2014-09-15,2014,9,15,86.0
2014-09-16,2014,9,16,75.0
2014-09-17,2014,9,17,84.0
2014-09-18,2014,9,18,82.0
2014-09-19,2014,9,19,94.0
2014-09-20,2014,9,20,79.0
2014-09-21,2014,9,21,85.0
2014-09-22,2014,9,22,82.0
2014-09-23,2014,9,23,87.0
2014-09-24,2014,9,24,93.0
2014-09-25,2014,9,25,90.0
2014-09-26,2014,9,26,89.0
2014-09-27,2014,9,27,84.0
2014-09-28,2014,9,28,92.0
2014-09-29,2014,9,29,89.0
2014-09-30,2014,9,30,87.0
2014-10-01,2014,10,1,87.0
2014-10-02,2014,10,2,91.0
2014-10-03,2014,10,3,89.0
2014-10-04,2014,10,4,86.0
2014-10-05,2014,10,5,84.0
2014-10-06,2014,10,6,94.0
2014-10-07,2014,10,7,89.0
