Date,Location,SST,RAD,DayOfYear,Year,Month,Quarter,Season
2016-12-12,4N90E,20.0,0.0,347,2016,12,4,DJF
2016-12-13,4N90E,20.0,0.0,348,2016,12,4,DJF
2016-12-14,4N90E,20.0,0.0,349,2016,12,4,DJF
2016-12-15,4N90E,20.0,0.0,350,2016,12,4,DJF
2016-12-16,4N90E,20.0,0.0,351,2016,12,4,DJF
2016-12-17,4N90E,20.0,0.0,352,2016,12,4,DJF
2016-12-18,4N90E,20.0,0.0,353,2016,12,4,DJF
2016-12-19,4N90E,20.0,0.0,354,2016,12,4,DJF
2016-12-20,4N90E,20.0,0.0,355,2016,12,4,DJF
2016-12-21,4N90E,20.0,0.0,356,2016,12,4,DJF
2016-12-22,4N90E,20.0,0.0,357,2016,12,4,DJF
2016-12-23,4N90E,20.0,0.0,358,2016,12,4,DJF
2016-12-24,4N90E,20.0,0.0,359,2016,12,4,DJF
2016-12-25,4N90E,20.0,0.0,360,2016,12,4,DJF
2016-12-26,4N90E,20.0,0.0,361,2016,12,4,DJF
2016-12-27,4N90E,20.0,0.0,362,2016,12,4,DJF
2016-12-28,4N90E,20.0,0.0,363,2016,12,4,DJF
2016-12-29,4N90E,20.0,0.0,364,2016,12,4,DJF
2016-12-30,4N90E,20.0,0.0,365,2016,12,4,DJF
2016-12-31,4N90E,20.0,0.0,366,2016,12,4,DJF
2017-01-01,4N90E,20.0,0.0,1,2017,1,1,DJF
2017-01-02,4N90E,20.018370725207383,0.0,2,2017,1,1,DJF
2017-01-03,4N90E,20.075192698028474,0.0,3,2017,1,1,DJF
2017-01-04,4N90E,20.134429682214318,0.0,4,2017,1,1,DJF
2017-01-05,4N90E,20.19610208708457,0.0,5,2017,1,1,DJF
2017-01-06,4N90E,20.260230321958858,0.0,6,2017,1,1,DJF
2017-01-07,4N90E,20.326834796156845,0.0,7,2017,1,1,DJF
2017-01-08,4N90E,20.395935918998177,0.0,8,2017,1,1,DJF
2017-01-09,4N90E,20.467554099802513,0.0,9,2017,1,1,DJF
2017-01-10,4N90E,20.54170974788949,0.0,10,2017,1,1,DJF
2017-01-11,4N90E,20.618423272578763,0.0,11,2017,1,1,DJF
2017-01-12,4N90E,20.69771508318998,0.0,12,2017,1,1,DJF
2017-01-13,4N90E,20.7796055890428,0.0,13,2017,1,1,DJF
2017-01-14,4N90E,20.86411519945685,0.0,14,2017,1,1,DJF
2017-01-15,4N90E,20.951264323751804,0.0,15,2017,1,1,DJF
2017-01-16,4N90E,21.041073371247297,0.0,16,2017,1,1,DJF
2017-01-17,4N90E,21.133562751262986,0.0,17,2017,1,1,DJF
2017-01-18,4N90E,21.228752873118516,0.0,18,2017,1,1,DJF
2017-01-19,4N90E,21.326664146133535,0.0,19,2017,1,1,DJF
2017-01-20,4N90E,21.427316979627705,0.0,20,2017,1,1,DJF
2017-01-21,4N90E,21.53073178292065,0.0,21,2017,1,1,DJF
2017-01-22,4N90E,21.636928965332046,0.0,22,2017,1,1,DJF
2017-01-23,4N90E,21.745928936181524,0.0,23,2017,1,1,DJF
2017-01-24,4N90E,21.85775210478875,0.0,24,2017,1,1,DJF
2017-01-25,4N90E,21.97241888047336,0.0,25,2017,1,1,DJF
2017-01-26,4N90E,22.089949672555008,0.0,26,2017,1,1,DJF
2017-01-27,4N90E,22.210364890353343,0.0,27,2017,1,1,DJF
2017-01-28,4N90E,22.33368494318801,0.0,28,2017,1,1,DJF
2017-01-29,4N90E,22.459930240378675,0.0,29,2017,1,1,DJF
2017-01-30,4N90E,22.58912119124497,0.0,30,2017,1,1,DJF
2017-01-31,4N90E,22.721278205106554,0.0,31,2017,1,1,DJF
2017-02-01,4N90E,22.856421691283067,0.0,32,2017,2,1,DJF
2017-02-02,4N90E,22.994572059094168,0.0,33,2017,2,1,DJF
2017-02-03,4N90E,23.135749717859504,0.0,34,2017,2,1,DJF
2017-02-04,4N90E,23.279975076898726,0.0,35,2017,2,1,DJF
2017-02-05,4N90E,23.427268545531483,0.0,36,2017,2,1,DJF
2017-02-06,4N90E,23.577650533077417,0.0,37,2017,2,1,DJF
2017-02-07,4N90E,23.731141448856178,0.0,38,2017,2,1,DJF
2017-02-08,4N90E,23.88776170218743,0.0,39,2017,2,1,DJF
2017-02-09,4N90E,24.04753170239081,0.0,40,2017,2,1,DJF
2017-02-10,4N90E,24.210471858785972,0.0,41,2017,2,1,DJF
2017-02-11,4N90E,24.376602580692563,0.0,42,2017,2,1,DJF
2017-02-12,4N90E,24.54594427743023,0.0,43,2017,2,1,DJF
2017-02-13,4N90E,24.718517358318632,0.0,44,2017,2,1,DJF
2017-02-14,4N90E,24.89434223267741,0.0,45,2017,2,1,DJF
2017-02-15,4N90E,25.07343930982622,0.0,46,2017,2,1,DJF
2017-02-16,4N90E,25.255828999084695,0.0,47,2017,2,1,DJF
2017-02-17,4N90E,25.441531709772516,0.0,48,2017,2,1,DJF
2017-02-18,4N90E,25.6305678512093,0.0,49,2017,2,1,DJF
2017-02-19,4N90E,25.82295783271472,0.0,50,2017,2,1,DJF
2017-02-20,4N90E,26.018722063608408,0.0,51,2017,2,1,DJF
2017-02-21,4N90E,26.217880953210024,0.0,52,2017,2,1,DJF
2017-02-22,4N90E,26.42045491083922,0.0,53,2017,2,1,DJF
2017-02-23,4N90E,26.626464345815634,0.0,54,2017,2,1,DJF
2017-02-24,4N90E,26.83592966745892,0.0,55,2017,2,1,DJF
2017-02-25,4N90E,27.048871285088733,0.0,56,2017,2,1,DJF
2017-02-26,4N90E,27.26530960802472,0.0,57,2017,2,1,DJF
2017-02-27,4N90E,27.485265045586527,0.0,58,2017,2,1,DJF
2017-02-28,4N90E,27.708758007093802,0.0,59,2017,2,1,DJF
2017-03-01,4N90E,27.935808901866203,0.0,60,2017,3,1,MAM
2017-03-02,4N90E,28.166438139223366,0.0,61,2017,3,1,MAM
2017-03-03,4N90E,28.40066612848496,0.0,62,2017,3,1,MAM
2017-03-04,4N90E,28.638513278970624,0.0,63,2017,3,1,MAM
2017-03-05,4N90E,28.88,63.21,64,2017,3,1,MAM
2017-03-06,4N90E,29.08,294.02,65,2017,3,1,MAM
2017-03-07,4N90E,29.19,235.3,66,2017,3,1,MAM
2017-03-08,4N90E,29.4,315.47,67,2017,3,1,MAM
2017-03-09,4N90E,29.19,192.91,68,2017,3,1,MAM
2017-03-10,4N90E,29.81,304.24,69,2017,3,1,MAM
2017-03-11,4N90E,29.91,290.45,70,2017,3,1,MAM
2017-03-12,4N90E,29.91,296.07,71,2017,3,1,MAM
2017-03-13,4N90E,29.63,236.83,72,2017,3,1,MAM
2017-03-14,4N90E,29.61,313.43,73,2017,3,1,MAM
2017-03-15,4N90E,29.57,314.96,74,2017,3,1,MAM
2017-03-16,4N90E,29.66,297.6,75,2017,3,1,MAM
2017-03-17,4N90E,29.67,256.74,76,2017,3,1,MAM
2017-03-18,4N90E,29.93,263.89,77,2017,3,1,MAM
2017-03-19,4N90E,29.89,293.0,78,2017,3,1,MAM
2017-03-20,4N90E,29.7,145.42,79,2017,3,1,MAM
2017-03-21,4N90E,29.63,267.98,80,2017,3,1,MAM
2017-03-22,4N90E,29.57,294.02,81,2017,3,1,MAM
2017-03-23,4N90E,30.25,303.73,82,2017,3,1,MAM
2017-03-24,4N90E,30.1,309.34,83,2017,3,1,MAM
2017-03-25,4N90E,30.01,310.87,84,2017,3,1,MAM
2017-03-26,4N90E,30.28,319.04,85,2017,3,1,MAM
2017-03-27,4N90E,30.38,314.96,86,2017,3,1,MAM
2017-03-28,4N90E,30.16,266.96,87,2017,3,1,MAM
2017-03-29,4N90E,30.29,286.36,88,2017,3,1,MAM
2017-03-30,4N90E,30.32,305.26,89,2017,3,1,MAM
2017-03-31,4N90E,30.2,290.45,90,2017,3,1,MAM
2017-04-01,4N90E,30.34,305.26,91,2017,4,2,MAM
2017-04-02,4N90E,30.1,187.81,92,2017,4,2,MAM
2017-04-03,4N90E,30.36,306.28,93,2017,4,2,MAM
2017-04-04,4N90E,30.35,297.6,94,2017,4,2,MAM
2017-04-05,4N90E,30.37,305.77,95,2017,4,2,MAM
2017-04-06,4N90E,30.14,91.8,96,2017,4,2,MAM
2017-04-07,4N90E,30.28,304.75,97,2017,4,2,MAM
2017-04-08,4N90E,30.45,304.75,98,2017,4,2,MAM
2017-04-09,4N90E,30.45,306.28,99,2017,4,2,MAM
2017-04-10,4N90E,30.19,74.95,100,2017,4,2,MAM
2017-04-11,4N90E,29.9,60.14,101,2017,4,2,MAM
2017-04-12,4N90E,29.79,79.04,102,2017,4,2,MAM
2017-04-13,4N90E,29.65,132.14,103,2017,4,2,MAM
2017-04-14,4N90E,29.56,265.43,104,2017,4,2,MAM
2017-04-15,4N90E,29.35,272.06,105,2017,4,2,MAM
2017-04-16,4N90E,29.47,200.57,106,2017,4,2,MAM
2017-04-17,4N90E,29.63,257.26,107,2017,4,2,MAM
2017-04-18,4N90E,29.69,236.32,108,2017,4,2,MAM
2017-04-19,4N90E,29.79,282.79,109,2017,4,2,MAM
2017-04-20,4N90E,29.89,272.58,110,2017,4,2,MAM
2017-04-21,4N90E,30.2,262.36,111,2017,4,2,MAM
2017-04-22,4N90E,30.17,295.04,112,2017,4,2,MAM
2017-04-23,4N90E,30.42,265.94,113,2017,4,2,MAM
2017-04-24,4N90E,30.52,307.81,114,2017,4,2,MAM
2017-04-25,4N90E,30.29,294.53,115,2017,4,2,MAM
2017-04-26,4N90E,30.22,278.19,116,2017,4,2,MAM
2017-04-27,4N90E,30.16,288.92,117,2017,4,2,MAM
2017-04-28,4N90E,30.19,280.75,118,2017,4,2,MAM
2017-04-29,4N90E,30.44,282.79,119,2017,4,2,MAM
2017-04-30,4N90E,30.94,300.66,120,2017,4,2,MAM
2017-05-01,4N90E,30.53,233.25,121,2017,5,2,MAM
2017-05-02,4N90E,30.73,249.6,122,2017,5,2,MAM
2017-05-03,4N90E,30.61,257.26,123,2017,5,2,MAM
2017-05-04,4N90E,30.72,261.34,124,2017,5,2,MAM
2017-05-05,4N90E,30.51,223.04,125,2017,5,2,MAM
2017-05-06,4N90E,30.51,249.08,126,2017,5,2,MAM
2017-05-07,4N90E,30.84,295.04,127,2017,5,2,MAM
2017-05-08,4N90E,31.03,274.11,128,2017,5,2,MAM
2017-05-09,4N90E,30.38,89.25,129,2017,5,2,MAM
2017-05-10,4N90E,30.26,166.87,130,2017,5,2,MAM
2017-05-11,4N90E,30.05,47.38,131,2017,5,2,MAM
2017-05-12,4N90E,29.98,58.61,132,2017,5,2,MAM
2017-05-13,4N90E,30.01,230.19,133,2017,5,2,MAM
2017-05-14,4N90E,29.88,90.27,134,2017,5,2,MAM
2017-05-15,4N90E,29.88,212.83,135,2017,5,2,MAM
2017-05-16,4N90E,29.78,48.4,136,2017,5,2,MAM
2017-05-17,4N90E,29.73,133.68,137,2017,5,2,MAM
2017-05-18,4N90E,29.69,110.19,138,2017,5,2,MAM
2017-05-19,4N90E,29.6,173.51,139,2017,5,2,MAM
2017-05-20,4N90E,29.5,59.12,140,2017,5,2,MAM
2017-05-21,4N90E,29.4,107.12,141,2017,5,2,MAM
2017-05-22,4N90E,29.15,38.69,142,2017,5,2,MAM
2017-05-23,4N90E,28.96,62.69,143,2017,5,2,MAM
2017-05-24,4N90E,28.89,155.63,144,2017,5,2,MAM
2017-05-25,4N90E,28.97,235.3,145,2017,5,2,MAM
2017-05-26,4N90E,29.1,278.7,146,2017,5,2,MAM
2017-05-27,4N90E,29.15,264.92,147,2017,5,2,MAM
2017-05-28,4N90E,29.13,263.89,148,2017,5,2,MAM
2017-05-29,4N90E,29.19,261.34,149,2017,5,2,MAM
2017-05-30,4N90E,29.17,267.47,150,2017,5,2,MAM
2017-05-31,4N90E,29.14,181.68,151,2017,5,2,MAM
2017-06-01,4N90E,29.01,112.23,152,2017,6,2,JJA
2017-06-02,4N90E,28.99,170.44,153,2017,6,2,JJA
2017-06-03,4N90E,28.99,98.95,154,2017,6,2,JJA
2017-06-04,4N90E,29.13,232.23,155,2017,6,2,JJA
2017-06-05,4N90E,29.13,186.78,156,2017,6,2,JJA
2017-06-06,4N90E,29.18,270.53,157,2017,6,2,JJA
2017-06-07,4N90E,29.11,229.17,158,2017,6,2,JJA
2017-06-08,4N90E,29.12,304.24,159,2017,6,2,JJA
2017-06-09,4N90E,29.16,287.895,160,2017,6,2,JJA
2017-06-10,4N90E,29.17,271.55,161,2017,6,2,JJA
2017-06-11,4N90E,29.19,260.83,162,2017,6,2,JJA
2017-06-12,4N90E,29.24,265.43,163,2017,6,2,JJA
2017-06-13,4N90E,29.17,264.92,164,2017,6,2,JJA
2017-06-14,4N90E,29.23,274.62,165,2017,6,2,JJA
2017-06-15,4N90E,29.33298882503499,274.62,166,2017,6,2,JJA
2017-06-16,4N90E,29.434783537259968,271.1340190034914,167,2017,6,2,JJA
2017-06-17,4N90E,29.5353894157169,267.68481558167946,168,2017,6,2,JJA
2017-06-18,4N90E,29.634811739447745,264.2722374665879,169,2017,6,2,JJA
2017-06-19,4N90E,29.733055787494493,260.8961323902398,170,2017,6,2,JJA
2017-06-20,4N90E,29.830126838899115,257.55634808465885,171,2017,6,2,JJA
2017-06-21,4N90E,29.926030172703566,254.25273228186853,172,2017,6,2,JJA
2017-06-22,4N90E,30.020771067949838,250.98513271389209,173,2017,6,2,JJA
2017-06-23,4N90E,30.11435480367988,247.7533971127533,174,2017,6,2,JJA
2017-06-24,4N90E,30.206786658935677,244.55737321047536,175,2017,6,2,JJA
2017-06-25,4N90E,30.298071912759195,241.3969087390818,176,2017,6,2,JJA
2017-06-26,4N90E,30.388215844192406,238.27185143059617,177,2017,6,2,JJA
2017-06-27,4N90E,30.477223732277277,235.1820490170418,178,2017,6,2,JJA
2017-06-28,4N90E,30.565100856055793,232.1273492304423,179,2017,6,2,JJA
2017-06-29,4N90E,30.651852494569898,229.10759980282103,180,2017,6,2,JJA
2017-06-30,4N90E,30.73748392686159,226.12264846620153,181,2017,6,2,JJA
2017-07-01,4N90E,30.822000431972825,223.17234295260718,182,2017,7,3,JJA
2017-07-02,4N90E,30.905407288945568,220.25653099406148,183,2017,7,3,JJA
2017-07-03,4N90E,30.98770977682181,217.37506032258787,184,2017,7,3,JJA
2017-07-04,4N90E,31.068913174643512,214.52777867020993,185,2017,7,3,JJA
2017-07-05,4N90E,31.14902276145264,211.7145337689509,186,2017,7,3,JJA
2017-07-06,4N90E,31.22804381629117,208.93517335083448,187,2017,7,3,JJA
2017-07-07,4N90E,31.305981618201077,206.189545147884,188,2017,7,3,JJA
2017-07-08,4N90E,31.382841446224326,203.47749689212293,189,2017,7,3,JJA
2017-07-09,4N90E,31.458628579402877,200.7988763155748,190,2017,7,3,JJA
2017-07-10,4N90E,31.533348296778716,198.15353115026295,191,2017,7,3,JJA
2017-07-11,4N90E,31.60700587739381,195.54130912821103,192,2017,7,3,JJA
2017-07-12,4N90E,31.679606600290136,192.96205798144234,193,2017,7,3,JJA
2017-07-13,4N90E,31.751155744509656,190.41562544198035,194,2017,7,3,JJA
2017-07-14,4N90E,31.821658589094337,187.90185924184863,195,2017,7,3,JJA
2017-07-15,4N90E,31.891120413086167,185.4206071130706,196,2017,7,3,JJA
2017-07-16,4N90E,31.959546495527096,182.97171678766964,197,2017,7,3,JJA
2017-07-17,4N90E,32.026942115459114,180.55503599766928,198,2017,7,3,JJA
2017-07-18,4N90E,32.09331255192418,178.17041247509303,199,2017,7,3,JJA
2017-07-19,4N90E,32.15866308396426,175.81769395196437,200,2017,7,3,JJA
2017-07-20,4N90E,32.22299899062134,173.49672816030662,201,2017,7,3,JJA
2017-07-21,4N90E,32.28632555093738,171.2073628321433,202,2017,7,3,JJA
2017-07-22,4N90E,32.34864804395435,168.9494456994979,203,2017,7,3,JJA
2017-07-23,4N90E,32.409971748714234,166.72282449439396,204,2017,7,3,JJA
2017-07-24,4N90E,32.47030194425899,164.52734694885478,205,2017,7,3,JJA
2017-07-25,4N90E,32.52964390963059,162.36286079490395,206,2017,7,3,JJA
2017-07-26,4N90E,32.58800292387102,160.22921376456483,207,2017,7,3,JJA
2017-07-27,4N90E,32.64538426602222,158.12625358986097,208,2017,7,3,JJA
2017-07-28,4N90E,32.701793215126195,156.05382800281586,209,2017,7,3,JJA
2017-07-29,4N90E,32.75723505022489,154.01178473545286,210,2017,7,3,JJA
2017-07-30,4N90E,32.811715050360284,151.99997151979554,211,2017,7,3,JJA
2017-07-31,4N90E,32.865238494574356,150.01823608786722,212,2017,7,3,JJA
2017-08-01,4N90E,32.917810661909066,148.0664261716915,213,2017,8,3,JJA
2017-08-02,4N90E,32.9694368314064,146.14438950329173,214,2017,8,3,JJA
2017-08-03,4N90E,33.020122282108304,144.25197381469152,215,2017,8,3,JJA
2017-08-04,4N90E,33.06987229305677,142.38902683791417,216,2017,8,3,JJA
2017-08-05,4N90E,33.11869214329376,140.55539630498333,217,2017,8,3,JJA
2017-08-06,4N90E,33.16658711186125,138.75092994792223,218,2017,8,3,JJA
2017-08-07,4N90E,33.213562477801204,136.97547549875455,219,2017,8,3,JJA
2017-08-08,4N90E,33.25962352015559,135.2288806895036,220,2017,8,3,JJA
2017-08-09,4N90E,33.3047755179664,133.51099325219297,221,2017,8,3,JJA
2017-08-10,4N90E,33.349023750275585,131.82166091884602,222,2017,8,3,JJA
2017-08-11,4N90E,33.39237349612511,130.16073142148622,223,2017,8,3,JJA
2017-08-12,4N90E,33.43483003455697,128.52805249213708,224,2017,8,3,JJA
2017-08-13,4N90E,33.476398644613106,126.92347186282203,225,2017,8,3,JJA
2017-08-14,4N90E,33.51708460533552,125.34683726556463,226,2017,8,3,JJA
2017-08-15,4N90E,33.55689319576617,123.79799643238823,227,2017,8,3,JJA
2017-08-16,4N90E,33.59582969494702,122.27679709531627,228,2017,8,3,JJA
2017-08-17,4N90E,33.63389938192003,120.78308698637233,229,2017,8,3,JJA
2017-08-18,4N90E,33.67110753572721,119.31671383757978,230,2017,8,3,JJA
2017-08-19,4N90E,33.7074594354105,117.87752538096214,231,2017,8,3,JJA
2017-08-20,4N90E,33.74296036001188,116.46536934854282,232,2017,8,3,JJA
2017-08-21,4N90E,33.77761558857331,115.08009347234533,233,2017,8,3,JJA
2017-08-22,4N90E,33.81143040013678,113.72154548439318,234,2017,8,3,JJA
2017-08-23,4N90E,33.84441007374424,112.38957311670966,235,2017,8,3,JJA
2017-08-24,4N90E,33.87655988843768,111.08402410131838,236,2017,8,3,JJA
2017-08-25,4N90E,33.90788512325906,109.80474617024278,237,2017,8,3,JJA
2017-08-26,4N90E,33.93839105725036,108.55158705550632,238,2017,8,3,JJA
2017-08-27,4N90E,33.96808296945354,107.32439448913243,239,2017,8,3,JJA
2017-08-28,4N90E,33.99696613891057,106.1230162031446,240,2017,8,3,JJA
2017-08-29,4N90E,34.025045844663424,104.94729992956631,241,2017,8,3,JJA
2017-08-30,4N90E,34.052327365754095,103.79709340042096,242,2017,8,3,JJA
2017-08-31,4N90E,34.078815981224515,102.67224434773209,243,2017,8,3,JJA
2017-09-01,4N90E,34.10451697011667,101.57260050352309,244,2017,9,3,SON
2017-09-02,4N90E,34.129435611472545,100.4980095998175,245,2017,9,3,SON
2017-09-03,4N90E,34.1535771843341,99.44831936863875,246,2017,9,3,SON
2017-09-04,4N90E,34.1769469677433,98.42337754201026,247,2017,9,3,SON
2017-09-05,4N90E,34.19955024074213,97.42303185195554,248,2017,9,3,SON
2017-09-06,4N90E,34.221392282372534,96.44713003049804,249,2017,9,3,SON
2017-09-07,4N90E,34.24247837167652,95.49551980966127,250,2017,9,3,SON
2017-09-08,4N90E,34.262813787696025,94.5680489214686,251,2017,9,3,SON
2017-09-09,4N90E,34.282403809473045,93.6645650979436,252,2017,9,3,SON
2017-09-10,4N90E,34.30125371604953,92.78491607110963,253,2017,9,3,SON
2017-09-11,4N90E,34.31936878646748,91.9289495729902,254,2017,9,3,SON
2017-09-12,4N90E,34.33675429976884,91.09651333560878,255,2017,9,3,SON
2017-09-13,4N90E,34.353415534995584,90.28745509098884,256,2017,9,3,SON
2017-09-14,4N90E,34.36935777118969,89.50162257115385,257,2017,9,3,SON
2017-09-15,4N90E,34.38458628739313,88.73886350812724,258,2017,9,3,SON
2017-09-16,4N90E,34.39910636264786,87.99902563393243,259,2017,9,3,SON
2017-09-17,4N90E,34.41292327599587,87.281956680593,260,2017,9,3,SON
2017-09-18,4N90E,34.426042306479125,86.58750438013234,261,2017,9,3,SON
2017-09-19,4N90E,34.43846873313959,85.91551646457393,262,2017,9,3,SON
2017-09-20,4N90E,34.450207835019235,85.2658406659412,263,2017,9,3,SON
2017-09-21,4N90E,34.46126489116004,84.63832471625769,264,2017,9,3,SON
2017-09-22,4N90E,34.471645180603964,84.03281634754677,265,2017,9,3,SON
2017-09-23,4N90E,34.48135398239299,83.449163291832,266,2017,9,3,SON
2017-09-24,4N90E,34.49039657556908,82.88721328113672,267,2017,9,3,SON
2017-09-25,4N90E,34.49877823917421,82.34681404748453,268,2017,9,3,SON
2017-09-26,4N90E,34.50650425225036,81.82781332289879,269,2017,9,3,SON
2017-09-27,4N90E,34.51357989383948,81.33005883940302,270,2017,9,3,SON
2017-09-28,4N90E,34.52001044298355,80.85339832902066,271,2017,9,3,SON
2017-09-29,4N90E,34.52580117872454,80.39767952377517,272,2017,9,3,SON
2017-09-30,4N90E,34.530957380104425,79.96275015569003,273,2017,9,3,SON
2017-10-01,4N90E,34.535484326165175,79.54845795678871,274,2017,10,4,SON
2017-10-02,4N90E,34.53938729594876,79.15465065909466,275,2017,10,4,SON
2017-10-03,4N90E,34.54267156849714,78.7811759946313,276,2017,10,4,SON
2017-10-04,4N90E,34.54534242285231,78.42788169542217,277,2017,10,4,SON
2017-10-05,4N90E,34.54740513805621,78.09461549349068,278,2017,10,4,SON
2017-10-06,4N90E,34.54886499315084,77.78122512086033,279,2017,10,4,SON
2017-10-07,4N90E,34.54972726717816,77.48755830955454,280,2017,10,4,SON
2017-10-08,4N90E,34.54999723918014,77.21346279159681,281,2017,10,4,SON
2017-10-09,4N90E,34.54968018819874,76.95878629901061,282,2017,10,4,SON
2017-10-10,4N90E,34.548781393275945,76.72337656381934,283,2017,10,4,SON
2017-10-11,4N90E,34.54730613345372,76.50708131804652,284,2017,10,4,SON
2017-10-12,4N90E,34.54525968777404,76.3097482937156,285,2017,10,4,SON
2017-10-13,4N90E,34.54264733527888,76.13122522285005,286,2017,10,4,SON
2017-10-14,4N90E,34.5394743550102,75.97135983747336,287,2017,10,4,SON
2017-10-15,4N90E,34.535746026009974,75.82999986960893,288,2017,10,4,SON
2017-10-16,4N90E,34.53146762732017,75.70699305128022,289,2017,10,4,SON
2017-10-17,4N90E,34.52664443798276,75.60218711451078,290,2017,10,4,SON
2017-10-18,4N90E,34.521281737039736,75.51542979132398,291,2017,10,4,SON
2017-10-19,4N90E,34.51538480353303,75.44656881374334,292,2017,10,4,SON
2017-10-20,4N90E,34.50895891650463,75.3954519137923,293,2017,10,4,SON
2017-10-21,4N90E,34.502009354996524,75.36192682349436,294,2017,10,4,SON
2017-10-22,4N90E,34.49454139805067,75.34584127487291,295,2017,10,4,SON
2017-10-23,4N90E,34.48656032470904,75.3470429999515,296,2017,10,4,SON
2017-10-24,4N90E,34.47807141401359,75.36537973075349,297,2017,10,4,SON
2017-10-25,4N90E,34.4690799450063,75.40069919930245,298,2017,10,4,SON
2017-10-26,4N90E,34.459591196729164,75.45284913762175,299,2017,10,4,SON
2017-10-27,4N90E,34.449610448224114,75.52167727773494,300,2017,10,4,SON
2017-10-28,4N90E,34.439142978533155,75.60703135166544,301,2017,10,4,SON
2017-10-29,4N90E,34.428194066698225,75.70875909143668,302,2017,10,4,SON
2017-10-30,4N90E,34.41676899176133,75.8267082290722,303,2017,10,4,SON
2017-10-31,4N90E,34.404873032764414,75.96072649659538,304,2017,10,4,SON
2017-11-01,4N90E,34.392511468749454,76.11066162602975,305,2017,11,4,SON
2017-11-02,4N90E,34.37968957875844,76.27636134939875,306,2017,11,4,SON
2017-11-03,4N90E,34.366412641833314,76.45767339872582,307,2017,11,4,SON
2017-11-04,4N90E,34.352685937016055,76.65444550603446,308,2017,11,4,SON
2017-11-05,4N90E,34.33851474334866,76.86652540334812,309,2017,11,4,SON
2017-11-06,4N90E,34.323904339873046,77.09376082269024,310,2017,11,4,SON
2017-11-07,4N90E,34.30886000563124,77.33599949608433,311,2017,11,4,SON
2017-11-08,4N90E,34.29338701966518,77.59308915555381,312,2017,11,4,SON
2017-11-09,4N90E,34.277490661016856,77.86487753312217,313,2017,11,4,SON
2017-11-10,4N90E,34.261176208728216,78.15121236081283,314,2017,11,4,SON
2017-11-11,4N90E,34.24444894184125,78.45194137064934,315,2017,11,4,SON
2017-11-12,4N90E,34.22731413939792,78.76691229465509,316,2017,11,4,SON
2017-11-13,4N90E,34.209777080440205,79.09597286485354,317,2017,11,4,SON
2017-11-14,4N90E,34.191843044010064,79.43897081326818,318,2017,11,4,SON
2017-11-15,4N90E,34.173517309149474,79.79575387192251,319,2017,11,4,SON
2017-11-16,4N90E,34.15480515490041,80.16616977283991,320,2017,11,4,SON
2017-11-17,4N90E,34.13571186030484,80.55006624804392,321,2017,11,4,SON
2017-11-18,4N90E,34.116242704404726,80.94729102955793,322,2017,11,4,SON
2017-11-19,4N90E,34.09640296624205,81.35769184940547,323,2017,11,4,SON
2017-11-20,4N90E,34.076197924858775,81.78111643960997,324,2017,11,4,SON
2017-11-21,4N90E,34.055632859296885,82.21741253219488,325,2017,11,4,SON
2017-11-22,4N90E,34.034713048598334,82.66642785918373,326,2017,11,4,SON
2017-11-23,4N90E,34.0134437718051,83.12801015259988,327,2017,11,4,SON
2017-11-24,4N90E,33.991830307959155,83.60200714446688,328,2017,11,4,SON
2017-11-25,4N90E,33.96987793610247,84.08826656680816,329,2017,11,4,SON
2017-11-26,4N90E,33.94759193527702,84.58663615164716,330,2017,11,4,SON
2017-11-27,4N90E,33.92497758452476,85.0969636310074,331,2017,11,4,SON
2017-11-28,4N90E,33.90204016288769,85.6190967369123,332,2017,11,4,SON
2017-11-29,4N90E,33.878784949407745,86.15288320138531,333,2017,11,4,SON
2017-11-30,4N90E,33.85521722312692,86.69817075644993,334,2017,11,4,SON
2017-12-01,4N90E,33.83134226308717,87.25480713412963,335,2017,12,4,DJF
2017-12-02,4N90E,33.80716534833049,87.82264006644785,336,2017,12,4,DJF
2017-12-03,4N90E,33.78269175789883,88.40151728542804,337,2017,12,4,DJF
2017-12-04,4N90E,33.75792677083417,88.99128652309369,338,2017,12,4,DJF
2017-12-05,4N90E,33.732875666178465,89.59179551146828,339,2017,12,4,DJF
2017-12-06,4N90E,33.70754372297371,90.2028919825752,340,2017,12,4,DJF
2017-12-07,4N90E,33.68193622026187,90.82442366843797,341,2017,12,4,DJF
2017-12-08,4N90E,33.656058437084894,91.45623830108005,342,2017,12,4,DJF
2017-12-09,4N90E,33.629915652484776,92.09818361252493,343,2017,12,4,DJF
2017-12-10,4N90E,33.603513145503484,92.750107334796,344,2017,12,4,DJF
2017-12-11,4N90E,33.57685619518298,93.41185719991677,345,2017,12,4,DJF
2017-12-12,4N90E,33.54995008056523,94.08328093991072,346,2017,12,4,DJF
2017-12-13,4N90E,33.52280008069223,94.76422628680126,347,2017,12,4,DJF
2017-12-14,4N90E,33.49541147460593,95.45454097261185,348,2017,12,4,DJF
2017-12-15,4N90E,33.46778954134831,96.15407272936606,349,2017,12,4,DJF
2017-12-16,4N90E,33.439939559961324,96.86266928908722,350,2017,12,4,DJF
2017-12-17,4N90E,33.411866809486966,97.58017838379891,351,2017,12,4,DJF
2017-12-18,4N90E,33.3835765689672,98.3064477455245,352,2017,12,4,DJF
2017-12-19,4N90E,33.35507411744398,99.04132510628747,353,2017,12,4,DJF
