Date,year,month,day,SST,Prec,RH,WSPD,SWRad
2016-04-22,2016,4,22,,,78.1,,
2016-04-23,2016,4,23,,,80.2,,
2016-04-24,2016,4,24,30.99,,79.4,,
2016-04-25,2016,4,25,,,76.8,,
2016-04-26,2016,4,26,,,76.2,,
2016-04-27,2016,4,27,,,73.8,,
2016-04-28,2016,4,28,,,72.3,,
2016-04-29,2016,4,29,,,77.5,,
2016-04-30,2016,4,30,,,75.5,,
2016-05-01,2016,5,1,,,75.0,,
2016-05-02,2016,5,2,,,79.3,,
2016-05-03,2016,5,3,,,77.8,,
2016-05-04,2016,5,4,30.94,,77.5,,
2016-05-05,2016,5,5,,,80.5,,
2016-05-06,2016,5,6,31.1,,79.2,,
2016-05-07,2016,5,7,,,75.4,,
2016-05-08,2016,5,8,,,,,
2016-05-09,2016,5,9,,,,,
2016-05-10,2016,5,10,,,,,
2016-05-11,2016,5,11,,,,,
2016-05-12,2016,5,12,30.97,,,,
2016-05-13,2016,5,13,30.86,,,,
2016-05-14,2016,5,14,30.71,,,,
2016-05-15,2016,5,15,30.55,,,,
2016-05-16,2016,5,16,30.66,,,,
2016-05-18,2016,5,18,30.43,,,,
2016-05-19,2016,5,19,30.48,,,,
2016-05-20,2016,5,20,30.46,,,,
2016-05-21,2016,5,21,30.45,,,,
2016-05-22,2016,5,22,30.4,,,,
2016-05-23,2016,5,23,30.37,,,,
2016-05-25,2016,5,25,30.29,,,,
2016-05-26,2016,5,26,30.24,,,,
2016-05-27,2016,5,27,30.18,,,,
2016-05-28,2016,5,28,30.12,,,,
2016-05-29,2016,5,29,30.11,,,,
2016-05-30,2016,5,30,30.04,,,,
2016-05-31,2016,5,31,30.06,,,,
2016-06-01,2016,6,1,30.06,,,,
2016-06-02,2016,6,2,30.04,,,,
2016-06-03,2016,6,3,30.05,,,,
2016-06-04,2016,6,4,30.03,,,,
2016-06-05,2016,6,5,30.1,,,,
2016-06-06,2016,6,6,30.14,,,,
2016-06-07,2016,6,7,30.18,,,,
2016-06-08,2016,6,8,30.11,,,,
2016-06-09,2016,6,9,30.1,,,,
2016-06-10,2016,6,10,30.15,,,,
2016-06-11,2016,6,11,30.03,,,,
2016-06-12,2016,6,12,29.94,,,,
2016-06-13,2016,6,13,29.93,,,,
2016-06-14,2016,6,14,29.9,,,,
2016-06-15,2016,6,15,29.82,,,,
2016-06-16,2016,6,16,29.8,,,,
2016-06-17,2016,6,17,29.77,,,,
2016-06-18,2016,6,18,29.73,,,,
2016-06-19,2016,6,19,29.56,,,,
2016-06-20,2016,6,20,29.5,,,,
2017-03-05,2017,3,5,28.88,,81.2,4.7,63.21
2017-03-06,2017,3,6,29.08,,79.1,2.5,294.02
2017-03-07,2017,3,7,29.19,,81.6,3.1,235.3
2017-03-08,2017,3,8,29.4,,78.7,2.9,315.47
2017-03-09,2017,3,9,29.19,,,3.2,192.91
2017-03-10,2017,3,10,29.81,,,1.5,304.24
2017-03-11,2017,3,11,29.91,,,2.9,290.45
2017-03-12,2017,3,12,29.91,,,3.0,296.07
2017-03-13,2017,3,13,29.63,,,4.4,236.83
2017-03-14,2017,3,14,29.61,,,4.3,313.43
2017-03-15,2017,3,15,29.57,,,4.0,314.96
2017-03-16,2017,3,16,29.66,,,3.3,297.6
2017-03-17,2017,3,17,29.67,,,2.5,256.74
2017-03-18,2017,3,18,29.93,,,1.7,263.89
2017-03-19,2017,3,19,29.89,,,2.5,293.0
2017-03-20,2017,3,20,29.7,,,2.3,145.42
2017-03-21,2017,3,21,29.63,,,4.2,267.98
2017-03-22,2017,3,22,29.57,,,4.4,294.02
2017-03-23,2017,3,23,30.25,,,,303.73
2017-03-24,2017,3,24,30.1,,,,309.34
2017-03-25,2017,3,25,30.01,,,,310.87
2017-03-26,2017,3,26,30.28,,,,319.04
2017-03-27,2017,3,27,30.38,,,,314.96
2017-03-28,2017,3,28,30.16,,,,266.96
2017-03-29,2017,3,29,30.29,,,,286.36
2017-03-30,2017,3,30,30.32,,,,305.26
2017-03-31,2017,3,31,30.2,,,,290.45
2017-04-01,2017,4,1,30.34,,,,305.26
2017-04-02,2017,4,2,30.1,,,,187.81
2017-04-03,2017,4,3,30.36,,,,306.28
2017-04-04,2017,4,4,30.35,,,,297.6
2017-04-05,2017,4,5,30.37,,,,305.77
2017-04-06,2017,4,6,30.14,,,,91.8
2017-04-07,2017,4,7,30.28,,,,304.75
2017-04-08,2017,4,8,30.45,,,,304.75
2017-04-09,2017,4,9,30.45,,,,306.28
2017-04-10,2017,4,10,30.19,,,,74.95
2017-04-11,2017,4,11,29.9,,,,60.14
2017-04-12,2017,4,12,29.79,,,,79.04
2017-04-13,2017,4,13,29.65,,,,132.14
2017-04-14,2017,4,14,29.56,,,,265.43
2017-04-15,2017,4,15,29.35,,,,272.06
2017-04-16,2017,4,16,29.47,,,,200.57
2017-04-17,2017,4,17,29.63,,,,257.26
2017-04-18,2017,4,18,29.69,,,,236.32
2017-04-19,2017,4,19,29.79,,,,282.79
2017-04-20,2017,4,20,29.89,,,,272.58
2017-04-21,2017,4,21,30.2,,,,262.36
2017-04-22,2017,4,22,30.17,,,,295.04
2017-04-23,2017,4,23,30.42,,,,265.94
2017-04-24,2017,4,24,30.52,,,,307.81
2017-04-25,2017,4,25,30.29,,,,294.53
2017-04-26,2017,4,26,30.22,,,,278.19
2017-04-27,2017,4,27,30.16,,,,288.92
2017-04-28,2017,4,28,30.19,,,,280.75
2017-04-29,2017,4,29,30.44,,,,282.79
2017-04-30,2017,4,30,30.94,,,,300.66
2017-05-01,2017,5,1,30.53,,,,233.25
2017-05-02,2017,5,2,30.73,,,,249.6
2017-05-03,2017,5,3,30.61,,,,257.26
2017-05-04,2017,5,4,30.72,,,,261.34
2017-05-05,2017,5,5,30.51,,,,223.04
2017-05-06,2017,5,6,30.51,,,,249.08
2017-05-07,2017,5,7,30.84,,,,295.04
2017-05-08,2017,5,8,31.03,,,,274.11
2017-05-09,2017,5,9,30.38,,,,89.25
2017-05-10,2017,5,10,30.26,,,,166.87
2017-05-11,2017,5,11,30.05,,,,47.38
2017-05-12,2017,5,12,29.98,,,,58.61
2017-05-13,2017,5,13,30.01,,,,230.19
2017-05-14,2017,5,14,29.88,,,,90.27
2017-05-15,2017,5,15,29.88,,,,212.83
2017-05-16,2017,5,16,29.78,,,,48.4
2017-05-17,2017,5,17,29.73,,,,133.68
2017-05-18,2017,5,18,29.69,,,,110.19
2017-05-19,2017,5,19,29.6,,,,173.51
2017-05-20,2017,5,20,29.5,,,,59.12
2017-05-21,2017,5,21,29.4,,,,107.12
2017-05-22,2017,5,22,29.15,,,,38.69
2017-05-23,2017,5,23,28.96,,,,62.69
2017-05-24,2017,5,24,28.89,,,,155.63
2017-05-25,2017,5,25,28.97,,,,235.3
2017-05-26,2017,5,26,29.1,,,,278.7
2017-05-27,2017,5,27,29.15,,,,264.92
2017-05-28,2017,5,28,29.13,,,,263.89
2017-05-29,2017,5,29,29.19,,,,261.34
2017-05-30,2017,5,30,29.17,,,,267.47
2017-05-31,2017,5,31,29.14,,,,181.68
2017-06-01,2017,6,1,29.01,,,,112.23
2017-06-02,2017,6,2,28.99,,,,170.44
2017-06-03,2017,6,3,28.99,,,,98.95
2017-06-04,2017,6,4,29.13,,,,232.23
2017-06-05,2017,6,5,29.13,,,,186.78
2017-06-06,2017,6,6,29.18,,,,270.53
2017-06-07,2017,6,7,29.11,,,,229.17
2017-06-08,2017,6,8,29.12,,,,304.24
2017-06-09,2017,6,9,29.16,,,,
2017-06-10,2017,6,10,29.17,,,,271.55
2017-06-11,2017,6,11,29.19,,,,260.83
2017-06-12,2017,6,12,29.24,,,,265.43
2017-06-13,2017,6,13,29.17,,,,264.92
2017-06-14,2017,6,14,29.23,,,,274.62
2018-06-04,2018,6,4,29.79,,76.9,7.4,222.19
2018-06-05,2018,6,5,29.82,0.0,77.3,6.2,230.67
2018-06-06,2018,6,6,29.9,,76.1,7.5,256.96
2018-06-07,2018,6,7,29.88,0.0,73.8,9.0,238.72
2018-06-08,2018,6,8,29.76,0.05,76.5,9.3,243.39
2018-06-09,2018,6,9,29.55,0.32,78.4,7.4,243.81
2018-06-10,2018,6,10,29.51,0.0,78.8,6.5,257.38
2018-06-11,2018,6,11,29.47,0.0,78.4,6.8,253.99
2018-06-12,2018,6,12,29.5,0.0,78.8,6.5,259.08
2018-06-13,2018,6,13,29.62,,79.6,6.1,269.25
2018-06-14,2018,6,14,29.64,0.0,80.0,5.9,262.05
2018-06-15,2018,6,15,29.58,,79.2,6.4,246.78
2018-06-16,2018,6,16,29.52,0.0,78.4,6.2,226.0
2018-06-17,2018,6,17,29.46,0.11,78.1,8.7,227.7
2018-06-18,2018,6,18,29.37,0.0,78.4,7.6,164.94
2018-06-19,2018,6,19,29.32,0.11,80.3,6.4,93.7
2018-06-20,2018,6,20,29.31,0.0,81.1,4.8,179.78
2018-06-21,2018,6,21,29.42,0.0,78.8,4.2,270.53
2018-06-22,2018,6,22,29.42,0.0,78.1,4.9,260.35
2018-06-23,2018,6,23,29.34,0.0,79.2,4.8,167.91
2018-06-24,2018,6,24,29.35,0.0,76.1,6.3,182.75
2018-06-25,2018,6,25,29.4,0.05,77.3,6.5,216.67
2018-06-26,2018,6,26,29.47,0.0,77.7,7.3,245.51
2018-06-27,2018,6,27,29.45,0.05,78.4,6.4,89.46
2018-06-28,2018,6,28,29.41,0.11,81.1,3.9,148.83
2018-06-29,2018,6,29,29.36,0.43,80.7,5.1,176.82
2018-06-30,2018,6,30,29.4,0.0,78.1,5.0,207.35
2018-07-01,2018,7,1,29.43,0.9,80.3,3.5,188.69
2018-07-02,2018,7,2,29.47,0.0,77.3,5.5,239.57
2018-07-03,2018,7,3,29.49,0.05,78.1,5.3,212.01
2018-07-04,2018,7,4,29.42,0.0,77.3,6.3,187.42
2018-07-05,2018,7,5,29.3,0.0,79.2,7.0,218.79
2018-07-06,2018,7,6,29.2,0.11,80.0,5.8,230.24
2018-07-07,2018,7,7,29.14,0.11,78.8,5.4,176.39
2018-07-08,2018,7,8,29.1,0.05,79.2,9.3,222.19
2018-07-09,2018,7,9,29.01,0.21,80.0,9.2,114.91
2018-07-10,2018,7,10,28.99,0.53,78.8,7.2,150.95
2018-07-11,2018,7,11,29.01,0.0,78.8,6.7,198.02
2018-07-12,2018,7,12,29.06,,78.8,6.5,249.33
2018-07-13,2018,7,13,28.99,0.27,80.0,7.7,88.19
2018-07-14,2018,7,14,29.09,0.05,80.0,8.2,250.6
2018-07-15,2018,7,15,29.05,0.05,81.1,7.2,210.31
2018-07-16,2018,7,16,29.04,0.11,81.5,5.7,255.69
2018-07-17,2018,7,17,28.92,0.0,81.5,7.5,184.87
2018-07-18,2018,7,18,28.77,,81.1,7.4,259.5
2018-07-19,2018,7,19,28.72,0.05,80.0,9.1,210.74
2018-07-20,2018,7,20,28.71,,80.0,7.8,240.84
2018-07-21,2018,7,21,28.67,0.0,81.5,8.0,194.2
2018-07-22,2018,7,22,28.81,,79.6,7.2,274.34
2018-07-23,2018,7,23,28.76,,79.2,7.7,271.8
2018-07-24,2018,7,24,28.72,0.0,80.3,8.1,252.29
2018-07-25,2018,7,25,28.71,0.21,81.5,8.3,250.6
2018-07-26,2018,7,26,28.61,0.37,86.5,8.6,92.43
2018-07-27,2018,7,27,28.61,0.0,83.0,9.3,131.44
2018-07-28,2018,7,28,28.6,0.05,82.3,8.1,134.84
2018-07-29,2018,7,29,28.53,0.48,82.6,8.4,127.2
2018-07-30,2018,7,30,28.52,0.0,79.6,8.0,171.73
2018-07-31,2018,7,31,28.61,0.0,78.4,6.9,287.49
